date,equity,shares_value,cash_pool
2003-12-04,2072.057963187245,1622.057963187245,450.0
2003-12-05,2050.3119693844737,1600.3119693844737,450.0
2003-12-08,2053.6768585526943,1603.6768585526943,450.0
2003-12-09,2053.3265455312185,1603.3265455312182,450.0
2003-12-10,2056.3665303033913,1606.366530303391,450.0
2003-12-11,2083.1126695798603,1633.1126695798603,450.0
2003-12-12,2082.8088163604107,1632.8088163604104,450.0
2003-12-15,2074.6553316896798,1624.65533168968,450.0
2003-12-16,2099.0261066446383,1649.0261066446383,450.0
2003-12-17,2284.5831607339696,1804.5831607339699,480.0
2003-12-18,2312.302896516906,1832.3028965169058,480.0
2003-12-19,2315.2960502504357,1835.2960502504359,480.0
2003-12-22,2317.6057054854678,1837.6057054854678,480.0
2003-12-23,2306.201288819744,1826.2012888197444,480.0
2003-12-24,2284.762498428253,1804.762498428253,480.0
2003-12-26,2289.8104796801213,1809.8104796801213,480.0
2003-12-29,2312.9170678923724,1832.9170678923724,480.0
2003-12-30,2292.519459860042,1812.519459860042,480.0
2003-12-31,2298.354213158579,1818.3542131585791,480.0
2004-01-02,2290.9531151852725,1810.9531151852727,480.0
2004-01-05,2474.6478307487155,1964.6478307487155,510.0
2004-01-06,2484.857808850603,1974.8578088506029,510.0
2004-01-07,2495.9928215724767,1985.992821572477,510.0
2004-01-08,2487.2066505960584,1977.2066505960584,510.0
2004-01-09,2462.2782179096916,1952.2782179096916,510.0
2004-01-12,2480.401926086108,1970.4019260861078,510.0
2004-01-13,2461.0877509627708,1951.0877509627705,510.0
2004-01-14,2506.0166325402924,1996.0166325402927,510.0
2004-01-15,2520.7169510005983,2010.7169510005983,510.0
2004-01-16,2532.7189744635252,2022.7189744635255,510.0
2004-01-20,2521.440692676197,2011.4406926761972,510.0
2004-01-21,2550.3226667376457,2040.322666737646,510.0
2004-01-22,2536.8623715547233,2026.8623715547233,510.0
2004-01-23,2557.0171764836105,2047.0171764836105,510.0
2004-01-26,2584.0401130153487,2074.0401130153487,510.0
2004-01-27,2553.042624050253,2043.042624050253,510.0
2004-01-28,2560.628357659758,2050.628357659758,510.0
2004-01-29,2568.344080477092,2058.344080477092,510.0
2004-01-30,2558.593873494049,2048.593873494049,510.0
2004-02-02,2587.0236002780657,2077.0236002780657,510.0
2004-02-03,2762.3202063604767,2222.3202063604767,540.0
2004-02-04,2740.8545200978124,2200.8545200978124,540.0
2004-02-05,2754.2417653411385,2214.2417653411385,540.0
2004-02-06,2750.799906274942,2210.799906274942,540.0
2004-02-09,2763.434175603489,2223.434175603489,540.0
2004-02-10,2775.492057364432,2235.492057364432,540.0
2004-02-11,2771.399210089258,2231.399210089258,540.0
2004-02-12,2770.765816627954,2230.765816627954,540.0
2004-02-13,2764.7787197614225,2224.7787197614225,540.0
2004-02-17,2946.0162364540047,2376.0162364540047,570.0
2004-02-18,2958.515211555613,2388.515211555613,570.0
2004-02-19,2958.808931304404,2388.808931304404,570.0
2004-02-20,2965.8990995964396,2395.8990995964396,570.0
2004-02-23,2958.2417690564066,2388.2417690564066,570.0
2004-02-24,2942.465962919835,2372.465962919835,570.0
2004-02-25,2964.973927810131,2394.973927810131,570.0
2004-02-26,2980.608390797815,2410.608390797815,570.0
2004-02-27,2966.485477834628,2396.485477834628,570.0
2004-03-01,2994.407201617094,2424.407201617094,570.0
2004-03-02,2992.113347130487,2422.113347130487,570.0
2004-03-03,3170.5582154887143,2570.5582154887143,600.0
2004-03-04,3164.1493009837945,2564.1493009837945,600.0
2004-03-05,3150.0046600974024,2550.0046600974024,600.0
2004-03-08,3111.2676459418026,2511.2676459418026,600.0
2004-03-09,3114.5061233782585,2514.5061233782585,600.0
2004-03-10,3071.781997336283,2471.781997336283,600.0
2004-03-11,3026.463267632263,2426.463267632263,600.0
2004-03-12,3088.9524823138,2488.9524823138,600.0
2004-03-15,3057.7051530435388,2457.7051530435388,600.0
2004-03-16,3070.7450885140556,2470.7450885140556,600.0
2004-03-17,3289.615422897421,2809.615422897421,480.0
2004-03-18,3263.9191130289387,2783.9191130289387,480.0
2004-03-19,3235.394388492143,2755.394388492143,480.0
2004-03-22,3203.067454835998,2723.067454835998,480.0
2004-03-23,3195.493656367584,2715.493656367584,480.0
2004-03-24,3210.581254579357,2730.581254579357,480.0
2004-03-25,3229.771394374048,2749.771394374048,480.0
2004-03-26,3206.113169829228,2726.113169829228,480.0
2004-03-29,3224.914018627123,2744.914018627123,480.0
2004-03-30,3227.4446607937707,2747.4446607937707,480.0
2004-03-31,3238.6116438156027,2758.6116438156027,480.0
2004-04-01,3250.3238092781803,2770.3238092781803,480.0
2004-04-02,3285.7812752920086,2805.7812752920086,480.0
2004-04-05,3481.41586115135,2971.41586115135,510.0
2004-04-06,3464.8897356758434,2954.8897356758434,510.0
2004-04-07,3457.2723651849265,2947.2723651849265,510.0
2004-04-08,3484.9109736136497,2974.9109736136497,510.0
2004-04-12,3499.542257923208,2989.542257923208,510.0
2004-04-13,3474.5013629118475,2964.5013629118475,510.0
2004-04-14,3499.453701967218,2989.453701967218,510.0
2004-04-15,3487.009799179848,2977.009799179848,510.0
2004-04-16,3513.734506146774,3003.734506146774,510.0
2004-04-19,3693.957797962032,3153.957797962032,540.0
2004-04-20,3665.2372774738715,3125.2372774738715,540.0
2004-04-21,3694.069775539951,3154.069775539951,540.0
2004-04-22,3726.06328087034,3186.06328087034,540.0
2004-04-23,3741.142982982536,3201.142982982536,540.0
2004-04-26,3718.3190542873454,3178.3190542873454,540.0
2004-04-27,3721.8089882529234,3181.8089882529234,540.0
2004-04-28,3733.816747935857,3193.816747935857,540.0
2004-04-29,3698.8814766604137,3158.8814766604137,540.0
2004-04-30,3672.4795213525076,3132.4795213525076,540.0
2004-05-03,3890.000879968253,3470.000879968253,420.0
2004-05-04,3884.183898831522,3464.183898831522,420.0
2004-05-05,3910.000444377156,3490.000444377156,420.0
2004-05-06,3890.3177784966647,3470.3177784966647,420.0
2004-05-07,3849.7550610387952,3429.7550610387952,420.0
2004-05-10,3833.890800741723,3413.890800741723,420.0
2004-05-11,3850.6275525703873,3430.6275525703873,420.0
2004-05-12,3873.7519703747544,3453.7519703747544,420.0
2004-05-13,3875.23694221633,3455.23694221633,420.0
2004-05-14,3862.1743957015037,3442.1743957015037,420.0
2004-05-17,4032.936021891454,3732.936021891454,300.0
2004-05-18,4038.3163709832065,3738.3163709832065,300.0
2004-05-19,3986.252715584811,3686.252715584811,300.0
2004-05-20,3977.10332662875,3677.10332662875,300.0
2004-05-21,3990.741229557348,3690.741229557348,300.0
2004-05-24,4004.850948592455,3704.850948592455,300.0
2004-05-25,4058.484491794373,3758.484491794373,300.0
2004-05-26,4070.212438845575,3770.212438845575,300.0
2004-05-27,4054.3007826068383,3754.3007826068383,300.0
2004-05-28,4068.9080261665686,3768.9080261665686,300.0
2004-06-01,4075.7781269003117,3775.7781269003117,300.0
2004-06-02,4073.209594379944,3773.209594379944,300.0
2004-06-03,4222.368151324841,3892.368151324841,330.0
2004-06-04,4222.453275820706,3892.4532758207065,330.0
2004-06-07,4263.873539455295,3933.8735394552946,330.0
2004-06-08,4278.144634770835,3948.1446347708347,330.0
2004-06-09,4275.018801324732,3945.018801324731,330.0
2004-06-10,4292.393413268024,3962.3934132680247,330.0
2004-06-14,4306.929955791309,3976.929955791309,330.0
2004-06-15,4310.611608170093,3980.611608170093,330.0
2004-06-16,4323.86244971749,3993.8624497174897,330.0
2004-06-17,4497.0385089731435,4137.0385089731435,360.0
2004-06-18,4475.275618783576,4115.275618783576,360.0
2004-06-21,4460.002740165492,4100.002740165492,360.0
2004-06-22,4462.221515676824,4102.221515676824,360.0
2004-06-23,4503.650237786731,4143.650237786731,360.0
2004-06-24,4449.040941667212,4089.040941667212,360.0
2004-06-25,4507.364750161433,4147.364750161433,360.0
2004-06-28,4419.6570341848865,4059.6570341848865,360.0
2004-06-29,4431.031179495121,4071.0311794951217,360.0
2004-06-30,4414.513764423067,4054.513764423067,360.0
2004-07-01,4353.128383452597,3993.1283834525966,360.0
2004-07-02,4324.331457426658,3964.331457426658,360.0
2004-07-06,4301.147699660637,3941.147699660637,360.0
2004-07-07,4296.3849632567,3936.3849632566994,360.0
2004-07-08,4259.260552305833,3899.260552305833,360.0
2004-07-09,4268.222087130114,3908.2220871301147,360.0
2004-07-12,4273.2324724035225,3913.2324724035225,360.0
2004-07-13,4273.3614574313,3913.361457431299,360.0
2004-07-14,4276.863973473068,3916.8639734730677,360.0
2004-07-15,4252.752533311683,3892.7525333116823,360.0
2004-07-16,4213.434859150466,3853.4348591504654,360.0
2004-07-19,4366.244911130153,4126.244911130153,240.0
2004-07-20,4433.671345777389,4193.671345777389,240.0
2004-07-21,4389.859869301325,4149.859869301325,240.0
2004-07-22,4383.288800446522,4143.288800446522,240.0
2004-07-23,4368.253471971844,4128.253471971844,240.0
2004-07-26,4385.520123150201,4145.520123150201,240.0
2004-07-27,4428.487831440235,4188.487831440235,240.0
2004-07-28,4430.361336326459,4190.361336326459,240.0
2004-07-29,4435.586489296481,4195.586489296481,240.0
2004-07-30,4465.508901742722,4225.508901742722,240.0
2004-08-02,4473.639753798341,4233.639753798341,240.0
2004-08-03,4576.994742629127,4456.994742629127,120.0
2004-08-04,4570.839165464109,4450.839165464109,120.0
2004-08-05,4506.460650895277,4386.460650895277,120.0
2004-08-06,4442.753772547056,4322.753772547056,120.0
2004-08-09,4446.522486536851,4326.522486536851,120.0
2004-08-10,4510.640956206664,4390.640956206664,120.0
2004-08-11,4518.663630974701,4398.663630974701,120.0
2004-08-12,4493.006700039967,4373.006700039967,120.0
2004-08-13,4455.192877874951,4335.192877874951,120.0
2004-08-16,4463.844933957244,4343.844933957244,120.0
2004-08-17,4668.645696150042,4518.645696150042,150.0
2004-08-18,4708.1259101921005,4558.1259101921005,150.0
2004-08-19,4666.651940315311,4516.651940315311,150.0
2004-08-20,4703.614975210427,4553.614975210427,150.0
2004-08-23,4723.917370223798,4573.917370223798,150.0
2004-08-24,4724.536169395003,4574.536169395003,150.0
2004-08-25,4751.7474908607055,4601.7474908607055,150.0
2004-08-26,4761.625433863345,4611.625433863345,150.0
2004-08-27,4798.805065886182,4648.805065886182,150.0
2004-08-30,4773.413304938664,4623.413304938664,150.0
2004-08-31,4780.387481782379,4630.387481782379,150.0
2004-09-01,4767.930193455648,4617.930193455648,150.0
2004-09-02,4798.034970301543,4648.034970301543,150.0
2004-09-03,4959.399758424299,4779.399758424299,180.0
2004-09-07,4944.326106314007,4764.326106314007,180.0
2004-09-08,4943.946162609649,4763.946162609649,180.0
2004-09-09,4926.071275257047,4746.071275257047,180.0
2004-09-10,4964.2553715576705,4784.2553715576705,180.0
2004-09-13,5018.590284501045,4838.590284501045,180.0
2004-09-14,4998.591383120401,4818.591383120401,180.0
2004-09-15,4973.594694765202,4793.594694765202,180.0
2004-09-16,4964.674939042778,4784.674939042778,180.0
2004-09-17,5190.346246543667,4980.346246543667,210.0
2004-09-20,5149.727365089976,4939.727365089976,210.0
2004-09-21,5144.794341929367,4934.794341929367,210.0
2004-09-22,5068.049541630657,4858.049541630657,210.0
2004-09-23,5029.492149244415,4819.492149244415,210.0
2004-09-24,5030.082133437607,4820.082133437607,210.0
2004-09-27,4989.60381914274,4779.60381914274,210.0
2004-09-28,5010.967600909022,4800.967600909022,210.0
2004-09-29,5029.8145316324435,4819.8145316324435,210.0
2004-09-30,4995.2603851789145,4785.2603851789145,210.0
2004-10-01,5073.485065020343,4863.485065020343,210.0
2004-10-04,5306.051361132123,5066.051361132123,240.0
2004-10-05,5263.702125808621,5023.702125808621,240.0
2004-10-06,5292.888396363181,5052.888396363181,240.0
2004-10-07,5236.711897347494,4996.711897347494,240.0
2004-10-08,5162.64850024798,4922.64850024798,240.0
2004-10-11,5195.814539254348,4955.814539254348,240.0
2004-10-12,5181.629009540798,4941.629009540798,240.0
2004-10-13,5148.299878910839,4908.299878910839,240.0
2004-10-14,5099.793712992758,4859.793712992758,240.0
2004-10-15,5112.237705047126,4872.237705047126,240.0
2004-10-18,5331.724521056398,5061.724521056398,270.0
2004-10-19,5285.925294978155,5015.925294978155,270.0
2004-10-20,5229.353684021563,4959.353684021563,270.0
2004-10-21,5256.443993795181,4986.443993795181,270.0
2004-10-22,5163.1479515074025,4893.1479515074025,270.0
2004-10-25,5106.281654727782,4836.281654727782,270.0
2004-10-26,5193.910016963432,4923.910016963432,270.0
2004-10-27,5257.131242364643,4987.131242364643,270.0
2004-10-29,5236.585377073866,4966.585377073866,270.0
2004-11-01,5272.281116864214,5002.281116864214,270.0
2004-11-02,5287.553176467017,5017.553176467017,270.0
2004-11-03,5451.994843767269,5151.994843767269,300.0
2004-11-04,5521.478474355897,5221.478474355897,300.0
2004-11-05,5511.074769406515,5211.074769406515,300.0
2004-11-08,5491.784589183399,5191.784589183399,300.0
2004-11-09,5504.58062237349,5204.58062237349,300.0
2004-11-10,5493.39229058215,5193.39229058215,300.0
2004-11-11,5532.469695376324,5232.469695376324,300.0
2004-11-12,5561.408092804565,5261.408092804565,300.0
2004-11-15,5613.2431693460485,5313.2431693460485,300.0
2004-11-16,5544.039658627158,5244.039658627158,300.0
2004-11-17,5748.113544434529,5418.113544434529,330.0
2004-11-18,5816.35926846761,5486.35926846761,330.0
2004-11-19,5684.321037039303,5354.321037039303,330.0
2004-11-22,5686.360456486845,5356.360456486845,330.0
2004-11-23,5695.890366294433,5365.890366294433,330.0
2004-11-24,5680.485777459422,5350.485777459422,330.0
2004-11-26,5661.914151366828,5331.914151366828,330.0
2004-11-29,5678.644215966627,5348.644215966627,330.0
2004-11-30,5692.207846166022,5362.207846166022,330.0
2004-12-01,5733.52364638795,5403.52364638795,330.0
2004-12-02,5787.867355701623,5457.867355701623,330.0
2004-12-03,5943.20214456982,5583.20214456982,360.0
2004-12-06,5991.996513530226,5631.996513530226,360.0
2004-12-07,5973.949394797042,5613.949394797042,360.0
2004-12-08,6046.014328017427,5686.014328017427,360.0
2004-12-09,6093.799509022577,5733.799509022577,360.0
2004-12-10,6107.082662201701,5747.082662201701,360.0
2004-12-13,6176.119856871414,5816.119856871414,360.0
2004-12-14,6242.99614856651,5882.99614856651,360.0
2004-12-15,6188.868645533833,5828.868645533833,360.0
2004-12-16,6227.331966513251,5867.331966513251,360.0
2004-12-17,6344.583028540502,5954.583028540502,390.0
2004-12-20,6346.564432948636,5956.564432948636,390.0
