date,equity
2003-10-07,1000.0
2003-10-08,998.3307892002056
2003-10-09,1005.5264944649973
2003-10-10,996.4936649787759
2003-10-13,1178.7314509799678
2003-10-14,1184.3533689145875
2003-10-15,1185.1112381951355
2003-10-16,1181.7831595046146
2003-10-17,1164.8972844927364
2003-10-20,1178.262737344862
2003-10-21,1174.904248476638
2003-10-22,1148.3935706861557
2003-10-23,1148.2250851396395
2003-10-24,1150.9709736595162
2003-10-27,1335.8066217121932
2003-10-28,1352.1792899805212
2003-10-29,1355.8769597828968
2003-10-30,1361.457266284302
2003-10-31,1362.2994468347015
2003-11-03,1387.6556955969045
2003-11-04,1381.7940737397391
2003-11-05,1385.9751900622093
2003-11-06,1400.0857785033647
2003-11-07,1370.5966973830964
2003-11-10,1536.3708351497678
2003-11-11,1536.8393645162234
2003-11-12,1542.379487232447
2003-11-13,1536.325733047238
2003-11-14,1529.2811601323774
2003-11-17,1534.8016694313378
2003-11-18,1504.3431031535322
2003-11-19,1519.8402302415082
2003-11-20,1507.1148231341353
2003-11-21,1512.1128786653085
2003-11-24,1727.4300149066632
2003-11-25,1725.4354357958132
2003-11-26,1722.7081844498562
2003-11-28,1719.7313021369064
2003-12-01,1741.7395735193525
2003-12-02,1728.2427776737602
2003-12-03,1730.0301875935963
2003-12-04,1750.692671430482
2003-12-05,1728.8298869660937
2003-12-08,1912.2116537266395
2003-12-09,1911.8282172375693
2003-12-10,1915.1687288903208
2003-12-11,1944.5583612166304
2003-12-12,1944.2254227234741
2003-12-15,1935.2662837402636
2003-12-16,1962.0443866761607
2003-12-17,1968.1517606597633
2003-12-18,1996.0803044246202
2003-12-19,1999.096159881914
2003-12-22,2181.4220189732514
2003-12-23,2169.0007303654306
2003-12-24,2145.6507463666812
2003-12-26,2151.1493539569738
2003-12-29,2176.315410862723
2003-12-30,2154.099831143113
2003-12-31,2160.4559545895
2004-01-02,2152.3930411711017
2004-01-05,2336.4181404433307
2004-01-06,2347.4681630765795
2004-01-07,2359.5202549169517
2004-01-08,2350.010628011552
2004-01-09,2323.0308656427414
2004-01-12,2342.6455994910157
2004-01-13,2321.7393710172014
2004-01-14,2370.3692140052312
2004-01-15,2386.279743383932
2004-01-16,2399.2715514297806
2004-01-20,2567.0641698359013
2004-01-21,2600.4783645677594
2004-01-22,2584.90572566877
2004-01-23,2608.2216867503407
2004-01-26,2639.4856071700133
2004-01-27,2603.6253600657155
2004-01-28,2612.4002193978095
2004-01-29,2621.3266457360573
2004-01-30,2610.046496848229
2004-02-02,2822.9379636502226
2004-02-03,2817.1555892389783
2004-02-04,2792.5530349627543
2004-02-05,2807.8978602737475
2004-02-06,2803.9536546573895
2004-02-09,2818.4341723489433
2004-02-10,2832.254299805043
2004-02-11,2827.5621850491843
2004-02-12,2826.836965735027
2004-02-13,2819.973471268744
2004-02-17,3001.3916309362244
2004-02-18,3015.6033039339277
2004-02-19,3015.9375156248652
2004-02-20,3023.998898481127
2004-02-23,3015.2929572816943
2004-02-24,2997.357586251522
2004-02-25,3022.9464898240935
2004-02-26,3040.72360278551
2004-02-27,3024.6647638326863
2004-03-01,3236.411771496915
2004-03-02,3233.661014390105
2004-03-03,3231.7972746015926
2004-03-04,3224.5616564693914
2004-03-05,3208.594075172539
2004-03-08,3164.865191130686
2004-03-09,3168.5209719570303
2004-03-10,3120.291201966577
2004-03-11,3069.132778216148
2004-03-12,3139.6742435203614
2004-03-15,3284.4015754102475
2004-03-16,3300.448560198911
2004-03-17,3348.283464548967
2004-03-18,3320.0369524953
2004-03-19,3288.681521138545
2004-03-22,3253.147692998749
2004-03-23,3244.546817387383
2004-03-24,3261.6839494384817
2004-03-25,3283.481821902011
2004-03-26,3256.6079850968454
2004-03-29,3457.9639842675947
2004-03-30,3460.977506996498
2004-03-31,3474.2710649464166
2004-04-01,3488.2150148494584
2004-04-02,3530.430312762936
2004-04-05,3549.0424490978608
2004-04-06,3530.3624428625394
2004-04-07,3521.751038009073
2004-04-08,3552.9955041194917
2004-04-12,3749.5364788093416
2004-04-13,3719.97006394008
2004-04-14,3749.4319492662344
2004-04-15,3734.737858751314
2004-04-16,3766.289417427181
2004-04-19,3766.5530417254768
2004-04-20,3734.2588890496077
2004-04-21,3766.678588481843
2004-04-22,3802.65885154791
2004-04-23,3819.6124195502966
2004-04-26,3973.949212816927
2004-04-27,3978.038642821797
2004-04-28,3992.107453417933
2004-04-29,3951.173260139937
2004-04-30,3920.2376958911345
2004-05-03,3964.2011774777293
2004-05-04,3957.9740740119923
2004-05-05,3985.609339177626
2004-05-06,3964.54075485142
2004-05-07,3921.1242040413845
2004-05-10,4084.142356508693
2004-05-11,4103.281370543649
2004-05-12,4129.729014533623
2004-05-13,4131.427648730665
2004-05-14,4116.485175281475
2004-05-17,4105.923795804706
2004-05-18,4111.724335581192
2004-05-19,4055.5756165308853
2004-05-20,4045.705647500761
2004-05-21,4060.416007663492
2004-05-24,4255.633981638337
2004-05-25,4315.649402661521
2004-05-26,4328.772247232827
2004-05-27,4310.9649587984
2004-05-28,4327.311786643753
2004-06-01,4335.000961469592
2004-06-02,4332.125131570552
2004-06-03,4297.615621197387
2004-06-04,4297.705926191963
2004-06-07,4522.268444196833
2004-06-08,4538.167946225965
2004-06-09,4534.6849601770155
2004-06-10,4554.039101556861
2004-06-14,4570.231231055196
2004-06-15,4574.332977340739
2004-06-16,4589.096409530457
