date,equity,shares_value,cash_pool
2004-03-15,3057.7054865825985,2457.7054865825985,600.0
2004-03-16,3070.744158194782,2470.744158194782,600.0
2004-03-17,3289.616008811046,2809.616008811046,480.0
2004-03-18,3263.9194119757335,2783.9194119757335,480.0
2004-03-19,3235.394127373702,2755.394127373702,480.0
2004-03-22,3203.066348301358,2723.066348301358,480.0
2004-03-23,3195.493964089642,2715.493964089642,480.0
2004-03-24,3210.581847410052,2730.581847410052,480.0
2004-03-25,3229.771133788477,2749.771133788477,480.0
2004-03-26,3206.111792990767,2726.111792990767,480.0
2004-03-29,3224.9132031996646,2744.9132031996646,480.0
2004-03-30,3227.443569511645,2747.443569511645,480.0
2004-03-31,3238.6119379490033,2758.6119379490033,480.0
2004-04-01,3250.3229921639095,2770.3229921639095,480.0
2004-04-02,3285.7807306657282,2805.7807306657282,480.0
2004-04-05,3481.4139212517957,2971.4139212517957,510.0
2004-04-06,3464.8913155017385,2954.8913155017385,510.0
2004-04-07,3457.2724809938254,2947.2724809938254,510.0
2004-04-08,3484.909906251368,2974.909906251368,510.0
2004-04-12,3499.5429679470076,2989.5429679470076,510.0
2004-04-13,3474.5005884307216,2964.5005884307216,510.0
2004-04-14,3499.4535224283477,2989.4535224283477,510.0
2004-04-15,3487.0084198221953,2977.0084198221953,510.0
2004-04-16,3513.7343257502353,3003.7343257502353,510.0
2004-04-19,3693.9576175520833,3153.9576175520833,540.0
2004-04-20,3665.237098706769,3125.237098706769,540.0
2004-04-21,3694.06863869021,3154.06863869021,540.0
2004-04-22,3726.0650041729796,3186.0650041729796,540.0
2004-04-23,3741.1440750242487,3201.1440750242487,540.0
2004-04-26,3718.3195064004153,3178.3195064004153,540.0
2004-04-27,3721.8084892212464,3181.8084892212464,540.0
2004-04-28,3733.817532444752,3193.817532444752,540.0
2004-04-29,3698.8829044488093,3158.8829044488093,540.0
2004-04-30,3672.4780561377324,3132.4780561377324,540.0
2004-05-03,3890.0000548265007,3320.0000548265007,570.0
2004-05-04,3884.4355395178964,3314.4355395178964,570.0
2004-05-05,3909.1350840023433,3339.1350840023433,570.0
2004-05-06,3890.303590643977,3320.303590643977,570.0
2004-05-07,3851.4946442908627,3281.4946442908627,570.0
2004-05-10,3836.317184869551,3266.317184869551,570.0
2004-05-11,3852.3301012273946,3282.3301012273946,570.0
2004-05-12,3874.453541020648,3304.453541020648,570.0
2004-05-13,3875.8753446964456,3305.8753446964456,570.0
2004-05-14,3863.3750746122687,3293.3750746122687,570.0
2004-05-17,4034.5380995277324,3584.5380995277324,450.0
2004-05-18,4039.703441459715,3589.703441459715,450.0
2004-05-19,3989.7109950942504,3539.7109950942504,450.0
2004-05-20,3980.9220243736845,3530.9220243736845,450.0
2004-05-21,3994.0218078920493,3544.0218078920493,450.0
2004-05-24,4007.56987850532,3557.56987850532,450.0
