date,rsi_sma,price,amount,cash_before,cash_after
2022-05-03,30.994887134956368,510.13600438740167,150.0,810.0,660.0
2022-05-17,34.89659142010845,499.328586265529,150.0,690.0,540.0
2022-06-17,39.56892813690559,452.9671138939893,150.0,600.0,450.0
2022-09-19,38.207216971738475,494.38635572847284,150.0,570.0,420.0
2022-10-03,27.479732044315597,485.0857317122979,150.0,450.0,300.0
2022-10-17,41.52552326823765,487.74690064746125,150.0,330.0,180.0
2023-01-03,37.092375451767126,497.8197795448172,150.0,330.0,180.0
2023-03-03,34.038160640897054,529.7647208588477,150.0,300.0,150.0
2023-03-17,38.222805115581124,517.7953231858386,150.0,180.0,30.0
2023-08-17,34.23745399057214,573.6858416426187,150.0,300.0,150.0
2023-10-03,26.078741354947145,562.0531783312879,150.0,210.0,60.0
