date,equity,shares_value,cash_pool,contrib_cum,contrib_today
2008-03-31,18188.091494872162,18068.091494872162,120.0,18850.0,0.0
2008-04-02,18642.18840003108,18522.18840003108,120.0,18850.0,0.0
2008-04-03,18681.60640946387,18531.60640946387,150.0,19000.0,150.0
2008-04-04,18735.025622687957,18585.025622687957,150.0,19000.0,0.0
2008-04-07,18818.283514561084,18668.283514561084,150.0,19000.0,0.0
2008-04-08,18830.51081757897,18680.51081757897,150.0,19000.0,0.0
2008-04-09,18777.63595348952,18627.63595348952,150.0,19000.0,0.0
2008-04-10,18794.53769065624,18644.53769065624,150.0,19000.0,0.0
2008-04-11,18482.943378789725,18332.943378789725,150.0,19000.0,0.0
2008-04-14,18392.45218424984,18242.45218424984,150.0,19000.0,0.0
2008-04-15,18399.13128207966,18249.13128207966,150.0,19000.0,0.0
2008-04-16,18574.851164940446,18424.851164940446,150.0,19000.0,0.0
2008-04-17,18968.122808386655,18788.122808386655,180.0,19150.0,150.0
2008-04-18,19040.1285953484,18860.1285953484,180.0,19150.0,0.0
2008-04-21,19087.264960092754,18907.264960092754,180.0,19150.0,0.0
2008-04-22,19026.485049457024,18846.485049457024,180.0,19150.0,0.0
2008-04-23,19175.83825866028,18995.83825866028,180.0,19150.0,0.0
2008-04-24,19213.547300996957,19033.547300996957,180.0,19150.0,0.0
2008-04-25,19429.4737913378,19249.4737913378,180.0,19150.0,0.0
2008-04-28,19365.394527499346,19185.394527499346,180.0,19150.0,0.0
2008-04-29,19284.15776398317,19104.15776398317,180.0,19150.0,0.0
2008-04-30,19092.714690552806,18912.714690552806,180.0,19150.0,0.0
2008-05-02,19723.569153407643,19543.569153407643,180.0,19150.0,0.0
2008-05-05,19717.915708800803,19507.915708800803,210.0,19300.0,150.0
2008-05-06,19682.944544291964,19472.944544291964,210.0,19300.0,0.0
2008-05-07,19454.417954467324,19244.417954467324,210.0,19300.0,0.0
2008-05-08,19555.098328949374,19345.098328949374,210.0,19300.0,0.0
2008-05-09,19313.79906381932,19103.79906381932,210.0,19300.0,0.0
2008-05-12,19518.755888746313,19308.755888746313,210.0,19300.0,0.0
2008-05-13,19492.684230520943,19282.684230520943,210.0,19300.0,0.0
2008-05-14,19540.194982298635,19330.194982298635,210.0,19300.0,0.0
2008-05-15,19694.1628443453,19484.1628443453,210.0,19300.0,0.0
2008-05-16,19719.734466898397,19509.734466898397,210.0,19300.0,0.0
2008-05-19,19792.662612864548,19552.662612864548,240.0,19450.0,150.0
2008-05-20,19641.925959286178,19401.925959286178,240.0,19450.0,0.0
2008-05-21,19152.271251242728,18912.271251242728,240.0,19450.0,0.0
2008-05-22,19166.518530598518,18926.518530598518,240.0,19450.0,0.0
2008-05-23,18981.11808638026,18741.11808638026,240.0,19450.0,0.0
2008-05-27,19228.921987957066,18988.921987957066,240.0,19450.0,0.0
2008-05-28,19230.17232962325,18990.17232962325,240.0,19450.0,0.0
2008-05-29,19315.95965239665,19075.95965239665,240.0,19450.0,0.0
2008-05-30,19454.55726177617,19214.55726177617,240.0,19450.0,0.0
2008-06-02,19403.433039881198,19163.433039881198,240.0,19450.0,0.0
2008-06-03,19606.804808486413,19336.804808486413,270.0,19600.0,150.0
2008-06-04,19761.868843927812,19491.868843927812,270.0,19600.0,0.0
2008-06-05,20163.38245865413,19893.38245865413,270.0,19600.0,0.0
2008-06-06,19544.047016547058,19274.047016547058,270.0,19600.0,0.0
2008-06-09,19670.406028518522,19400.406028518522,270.0,19600.0,0.0
2008-06-10,19570.078052385183,19300.078052385183,270.0,19600.0,0.0
2008-06-11,19235.89528395114,18965.89528395114,270.0,19600.0,0.0
2008-06-12,19373.47711483034,19103.47711483034,270.0,19600.0,0.0
2008-06-13,19737.932878267802,19467.932878267802,270.0,19600.0,0.0
2008-06-16,19637.734859028435,19367.734859028435,270.0,19600.0,0.0
2008-06-17,19605.280655114388,19455.280655114388,150.0,19900.0,300.0
2008-06-18,19413.953076377682,19263.953076377682,150.0,19900.0,0.0
2008-06-19,19394.733288727177,19244.733288727177,150.0,19900.0,0.0
2008-06-20,19115.936458454682,18965.936458454682,150.0,19900.0,0.0
2008-06-23,19072.974739129593,18922.974739129593,150.0,19900.0,0.0
2008-06-24,18968.584632105234,18818.584632105234,150.0,19900.0,0.0
2008-06-25,19016.412278949385,18866.412278949385,150.0,19900.0,0.0
2008-06-26,18565.804489000137,18415.804489000137,150.0,19900.0,0.0
2008-06-27,18445.39195665938,18295.39195665938,150.0,19900.0,0.0
2008-06-30,18644.210462183797,18494.210462183797,150.0,19900.0,0.0
2008-07-02,18257.08446312705,18107.08446312705,150.0,19900.0,0.0
2008-07-03,18554.23269212281,18524.23269212281,30.0,20200.0,300.0
2008-07-07,18372.249034037963,18342.249034037963,30.0,20200.0,0.0
2008-07-08,18696.124334304743,18666.124334304743,30.0,20200.0,0.0
2008-07-09,18216.211475030785,18186.211475030785,30.0,20200.0,0.0
2008-07-10,18236.377546827043,18206.377546827043,30.0,20200.0,0.0
2008-07-11,18018.88150183058,17988.88150183058,30.0,20200.0,0.0
2008-07-14,17829.66454623584,17799.66454623584,30.0,20200.0,0.0
2008-07-15,17489.817548870556,17459.817548870556,30.0,20200.0,0.0
2008-07-16,17918.40631946408,17888.40631946408,30.0,20200.0,0.0
2008-07-17,18342.303523049108,18282.303523049108,60.0,20350.0,150.0
2008-07-18,18481.82890243662,18421.82890243662,60.0,20350.0,0.0
2008-07-21,18400.492237929233,18340.492237929233,60.0,20350.0,0.0
2008-07-22,18721.551033910055,18661.551033910055,60.0,20350.0,0.0
2008-07-23,18884.0130466745,18824.0130466745,60.0,20350.0,0.0
2008-07-24,18555.34904291385,18495.34904291385,60.0,20350.0,0.0
2008-07-25,18625.681309129355,18565.681309129355,60.0,20350.0,0.0
2008-07-28,18416.319535956787,18356.319535956787,60.0,20350.0,0.0
2008-07-29,18841.28976763028,18781.28976763028,60.0,20350.0,0.0
2008-07-30,19164.71942824138,19104.71942824138,60.0,20350.0,0.0
2008-07-31,18915.72275256529,18855.72275256529,60.0,20350.0,0.0
2008-08-01,18841.77084560015,18781.77084560015,60.0,20350.0,0.0
2008-08-04,19061.894335709127,18971.894335709127,90.0,20500.0,150.0
2008-08-05,19689.968554055424,19599.968554055424,90.0,20500.0,0.0
2008-08-06,19869.533286703518,19779.533286703518,90.0,20500.0,0.0
2008-08-07,19658.69015281129,19568.69015281129,90.0,20500.0,0.0
2008-08-08,20312.181569539916,20222.181569539916,90.0,20500.0,0.0
2008-08-11,20552.26866254049,20462.26866254049,90.0,20500.0,0.0
2008-08-12,20292.009866855617,20202.009866855617,90.0,20500.0,0.0
2008-08-13,20091.10766383424,20001.10766383424,90.0,20500.0,0.0
2008-08-14,20302.70157596137,20212.70157596137,90.0,20500.0,0.0
2008-08-15,20307.598258550403,20217.598258550403,90.0,20500.0,0.0
2008-08-18,20280.701033820653,20160.701033820653,120.0,20650.0,150.0
2008-08-19,19985.913760014595,19865.913760014595,120.0,20650.0,0.0
2008-08-20,20065.037022333796,19945.037022333796,120.0,20650.0,0.0
2008-08-21,19812.795005584212,19692.795005584212,120.0,20650.0,0.0
2008-08-22,20116.998096606556,19996.998096606556,120.0,20650.0,0.0
2008-08-25,19818.177915053704,19698.177915053704,120.0,20650.0,0.0
2008-08-26,19817.283879320225,19697.283879320225,120.0,20650.0,0.0
2008-08-27,19986.244574585948,19866.244574585948,120.0,20650.0,0.0
2008-08-28,20305.93791435607,20185.93791435607,120.0,20650.0,0.0
2008-08-29,20411.92698958281,20291.92698958281,120.0,20650.0,0.0
2008-09-02,20280.21671175314,20160.21671175314,120.0,20650.0,0.0
2008-09-03,20339.110026447604,20189.110026447604,150.0,20800.0,150.0
2008-09-04,19867.725551368167,19717.725551368167,150.0,20800.0,0.0
2008-09-05,19824.3032101405,19674.3032101405,150.0,20800.0,0.0
2008-09-08,20257.120172132734,20107.120172132734,150.0,20800.0,0.0
2008-09-09,19746.28723656757,19596.28723656757,150.0,20800.0,0.0
2008-09-10,19879.143368631387,19729.143368631387,150.0,20800.0,0.0
2008-09-11,20203.771498601913,20053.771498601913,150.0,20800.0,0.0
2008-09-12,20026.52040998319,19876.52040998319,150.0,20800.0,0.0
2008-09-15,19219.94666078659,19069.94666078659,150.0,20800.0,0.0
2008-09-16,19579.060065298694,19429.060065298694,150.0,20800.0,0.0
2008-09-17,18875.067219948705,18845.067219948705,30.0,21100.0,300.0
2008-09-18,19280.059105040025,19250.059105040025,30.0,21100.0,0.0
2008-09-19,19754.12939475393,19724.12939475393,30.0,21100.0,0.0
2008-09-22,19095.61882133837,19065.61882133837,30.0,21100.0,0.0
2008-09-23,18676.258705261287,18646.258705261287,30.0,21100.0,0.0
2008-09-24,18788.43020719741,18758.43020719741,30.0,21100.0,0.0
2008-09-25,18986.36675839243,18956.36675839243,30.0,21100.0,0.0
2008-09-26,19025.161334283635,18995.161334283635,30.0,21100.0,0.0
2008-09-29,17763.43014357427,17733.43014357427,30.0,21100.0,0.0
2008-09-30,18768.810426717755,18738.810426717755,30.0,21100.0,0.0
2008-10-01,18778.360142685302,18748.360142685302,30.0,21100.0,0.0
2008-10-02,18363.392410134613,18333.392410134613,30.0,21100.0,0.0
2008-10-03,18284.154860448318,18224.154860448318,60.0,21250.0,150.0
2008-10-06,17716.90001461303,17656.90001461303,60.0,21250.0,0.0
2008-10-07,16985.8710519471,16925.8710519471,60.0,21250.0,0.0
2008-10-08,16889.621405669917,16829.621405669917,60.0,21250.0,0.0
2008-10-09,16008.82181680387,15948.82181680387,60.0,21250.0,0.0
2008-10-10,16013.804769343156,15953.804769343156,60.0,21250.0,0.0
2008-10-13,17847.384895340336,17787.384895340336,60.0,21250.0,0.0
2008-10-14,17845.702593035483,17785.702593035483,60.0,21250.0,0.0
2008-10-15,16498.81485868335,16438.81485868335,60.0,21250.0,0.0
2008-10-16,17014.101837193608,16954.101837193608,60.0,21250.0,0.0
2008-10-17,17114.268324374054,17024.268324374054,90.0,21400.0,150.0
2008-10-20,18321.870998501756,18231.870998501756,90.0,21400.0,0.0
2008-10-21,18044.24272546229,17954.24272546229,90.0,21400.0,0.0
2008-10-22,17688.575308201165,17598.575308201165,90.0,21400.0,0.0
2008-10-23,17762.065104901183,17672.065104901183,90.0,21400.0,0.0
2008-10-24,17203.502943834712,17113.502943834712,90.0,21400.0,0.0
2008-10-27,16916.447558241278,16826.447558241278,90.0,21400.0,0.0
2008-10-28,18468.248785832035,18378.248785832035,90.0,21400.0,0.0
2008-10-29,17673.18078651256,17583.18078651256,90.0,21400.0,0.0
2008-10-30,18016.513255316517,17926.513255316517,90.0,21400.0,0.0
2008-10-31,18127.150326314073,18037.150326314073,90.0,21400.0,0.0
2008-11-03,17984.068293994074,17864.068293994074,120.0,21550.0,150.0
2008-11-04,18156.038185187426,18036.038185187426,120.0,21550.0,0.0
2008-11-05,17630.408890397786,17510.408890397786,120.0,21550.0,0.0
2008-11-06,17075.09856387205,16955.09856387205,120.0,21550.0,0.0
2008-11-07,17422.787221822946,17302.787221822946,120.0,21550.0,0.0
2008-11-10,17353.411498976402,17233.411498976402,120.0,21550.0,0.0
2008-11-11,17022.8159119837,16902.8159119837,120.0,21550.0,0.0
2008-11-12,16675.007601494497,16555.007601494497,120.0,21550.0,0.0
2008-11-13,17346.11019563671,17226.11019563671,120.0,21550.0,0.0
2008-11-14,16796.94242470106,16676.94242470106,120.0,21550.0,0.0
2008-11-17,16658.271777802398,16508.271777802398,150.0,21700.0,150.0
2008-11-18,17013.073633276585,16863.073633276585,150.0,21700.0,0.0
2008-11-19,16210.700119400075,16060.700119400075,150.0,21700.0,0.0
2008-11-20,15509.80286082689,15359.80286082689,150.0,21700.0,0.0
2008-11-21,16040.654982571981,15890.654982571981,150.0,21700.0,0.0
2008-11-24,16649.526340654076,16499.526340654076,150.0,21700.0,0.0
2008-11-25,16668.02009921296,16518.02009921296,150.0,21700.0,0.0
2008-11-26,17349.6805224884,17199.6805224884,150.0,21700.0,0.0
2008-11-28,17659.732819710673,17509.732819710673,150.0,21700.0,0.0
2008-12-01,16249.539787156722,16099.539787156722,150.0,21700.0,0.0
2008-12-02,16913.385438662524,16763.385438662524,150.0,21700.0,0.0
2008-12-03,17552.715162471304,17522.715162471304,30.0,22000.0,300.0
2008-12-04,17434.040924488858,17404.040924488858,30.0,22000.0,0.0
2008-12-05,17907.323096617587,17877.323096617587,30.0,22000.0,0.0
2008-12-08,18280.99655676457,18250.99655676457,30.0,22000.0,0.0
2008-12-09,18074.68487771463,18044.68487771463,30.0,22000.0,0.0
2008-12-10,18154.41429615379,18124.41429615379,30.0,22000.0,0.0
2008-12-11,17425.200602530556,17395.200602530556,30.0,22000.0,0.0
2008-12-12,17752.532784809984,17722.532784809984,30.0,22000.0,0.0
2008-12-15,17366.559990368256,17336.559990368256,30.0,22000.0,0.0
2008-12-16,17754.613605268507,17724.613605268507,30.0,22000.0,0.0
2008-12-17,17561.97560671554,17501.97560671554,60.0,22150.0,150.0
2008-12-18,17402.174062988346,17342.174062988346,60.0,22150.0,0.0
2008-12-19,17463.914390016063,17403.914390016063,60.0,22150.0,0.0
2008-12-22,17328.749559533015,17268.749559533015,60.0,22150.0,0.0
2008-12-23,17136.20577798233,17076.20577798233,60.0,22150.0,0.0
2008-12-24,17147.874035495926,17087.874035495926,60.0,22150.0,0.0
2008-12-26,17311.706601007096,17251.706601007096,60.0,22150.0,0.0
2008-12-29,17296.169274793836,17236.169274793836,60.0,22150.0,0.0
2008-12-30,17610.60824188468,17550.60824188468,60.0,22150.0,0.0
2008-12-31,17915.46118923533,17855.46118923533,60.0,22150.0,0.0
2009-01-02,18355.325743781068,18295.325743781068,60.0,22150.0,0.0
2009-01-05,18190.333537444985,18100.333537444985,90.0,22300.0,150.0
2009-01-06,18251.385317002812,18161.385317002812,90.0,22300.0,0.0
2009-01-07,17887.37124161663,17797.37124161663,90.0,22300.0,0.0
2009-01-08,17735.90247556836,17645.90247556836,90.0,22300.0,0.0
2009-01-09,17508.51885885954,17418.51885885954,90.0,22300.0,0.0
2009-01-12,17441.09964025452,17351.09964025452,90.0,22300.0,0.0
2009-01-13,17573.089980357097,17483.089980357097,90.0,22300.0,0.0
2009-01-14,17333.282363615403,17243.282363615403,90.0,22300.0,0.0
2009-01-15,17423.898430134435,17333.898430134435,90.0,22300.0,0.0
2009-01-16,17418.474317562257,17328.474317562257,90.0,22300.0,0.0
2009-01-20,16821.07212999437,16731.07212999437,90.0,22300.0,0.0
2009-01-21,17467.869265208567,17377.869265208567,90.0,22300.0,0.0
2009-01-22,17095.891589848812,17005.891589848812,90.0,22300.0,0.0
2009-01-23,16853.479116340997,16763.479116340997,90.0,22300.0,0.0
2009-01-26,16881.9392910731,16791.9392910731,90.0,22300.0,0.0
2009-01-27,17083.03102395254,16993.03102395254,90.0,22300.0,0.0
2009-01-28,17491.62427572383,17401.62427572383,90.0,22300.0,0.0
2009-01-29,17077.331919071603,16987.331919071603,90.0,22300.0,0.0
2009-01-30,16761.66316874138,16671.66316874138,90.0,22300.0,0.0
2009-02-02,16966.10316235577,16876.10316235577,90.0,22300.0,0.0
2009-02-03,17208.639080230507,17088.639080230507,120.0,22450.0,150.0
2009-02-04,17101.51771299941,16981.51771299941,120.0,22450.0,0.0
2009-02-05,17352.820215756845,17232.820215756845,120.0,22450.0,0.0
2009-02-06,17675.4404733605,17555.4404733605,120.0,22450.0,0.0
2009-02-09,17716.955554648775,17596.955554648775,120.0,22450.0,0.0
2009-02-10,17197.02937345725,17077.02937345725,120.0,22450.0,0.0
2009-02-11,17294.94552245257,17174.94552245257,120.0,22450.0,0.0
2009-02-12,17332.20531392269,17212.20531392269,120.0,22450.0,0.0
2009-02-13,17070.314720981707,16950.314720981707,120.0,22450.0,0.0
2009-02-17,16876.741421717084,16726.741421717084,150.0,22600.0,150.0
2009-02-18,16781.176968634758,16631.176968634758,150.0,22600.0,0.0
2009-02-19,16556.592144445054,16406.592144445054,150.0,22600.0,0.0
2009-02-20,16341.499183433476,16191.499183433476,150.0,22600.0,0.0
2009-02-23,15749.710504909617,15599.710504909617,150.0,22600.0,0.0
2009-02-24,16201.322437007699,16051.322437007699,150.0,22600.0,0.0
2009-02-25,16262.41609407947,16112.41609407947,150.0,22600.0,0.0
2009-02-26,15981.46703413988,15831.46703413988,150.0,22600.0,0.0
2009-02-27,15893.173620256812,15743.173620256812,150.0,22600.0,0.0
2009-03-02,15369.20863831439,15219.20863831439,150.0,22600.0,0.0
2009-03-03,15468.901450042098,15438.901450042098,30.0,22900.0,300.0
2009-03-04,15622.04152501924,15592.04152501924,30.0,22900.0,0.0
2009-03-05,15119.929149444964,15089.929149444964,30.0,22900.0,0.0
2009-03-06,15127.463834973558,15097.463834973558,30.0,22900.0,0.0
2009-03-09,15092.738653440507,15062.738653440507,30.0,22900.0,0.0
2009-03-10,15787.756593453292,15757.756593453292,30.0,22900.0,0.0
2009-03-11,15986.908991818551,15956.908991818551,30.0,22900.0,0.0
2009-03-12,16485.2609975838,16455.2609975838,30.0,22900.0,0.0
2009-03-13,16476.44973840492,16446.44973840492,30.0,22900.0,0.0
2009-03-16,16453.878178445957,16423.878178445957,30.0,22900.0,0.0
2009-03-17,17109.524527358626,17049.524527358626,60.0,23050.0,150.0
2009-03-18,17190.322709628985,17130.322709628985,60.0,23050.0,0.0
2009-03-19,16889.96146654133,16829.96146654133,60.0,23050.0,0.0
2009-03-20,16538.2220691393,16478.2220691393,60.0,23050.0,0.0
2009-03-23,17472.777257862195,17412.777257862195,60.0,23050.0,0.0
2009-03-24,17192.46919458537,17132.46919458537,60.0,23050.0,0.0
2009-03-25,17394.293777084316,17334.293777084316,60.0,23050.0,0.0
2009-03-26,17753.33070028842,17693.33070028842,60.0,23050.0,0.0
2009-03-27,17572.429052815627,17512.429052815627,60.0,23050.0,0.0
2009-03-30,17271.434356415433,17211.434356415433,60.0,23050.0,0.0
2009-03-31,17430.906561560343,17370.906561560343,60.0,23050.0,0.0
2009-04-01,17709.7741163811,17649.7741163811,60.0,23050.0,0.0
2009-04-02,17928.328926920192,17868.328926920192,60.0,23050.0,0.0
2009-04-03,18185.44822898813,18095.44822898813,90.0,23200.0,150.0
2009-04-06,18172.119573948377,18082.119573948377,90.0,23200.0,0.0
2009-04-07,17707.589568319254,17617.589568319254,90.0,23200.0,0.0
2009-04-08,17911.880175011323,17821.880175011323,90.0,23200.0,0.0
2009-04-09,18426.95732649464,18336.95732649464,90.0,23200.0,0.0
2009-04-13,18378.80560923927,18288.80560923927,90.0,23200.0,0.0
2009-04-14,17955.964720319,17865.964720319,90.0,23200.0,0.0
2009-04-15,18002.258150031415,17912.258150031415,90.0,23200.0,0.0
2009-04-16,18341.90833759267,18251.90833759267,90.0,23200.0,0.0
2009-04-17,18671.649072602635,18551.649072602635,120.0,23350.0,150.0
2009-04-20,18280.14952134095,18160.14952134095,120.0,23350.0,0.0
2009-04-21,18631.95088666071,18511.95088666071,120.0,23350.0,0.0
2009-04-22,18542.582794621798,18422.582794621798,120.0,23350.0,0.0
2009-04-23,18505.640091234778,18385.640091234778,120.0,23350.0,0.0
2009-04-24,18571.48950621154,18451.48950621154,120.0,23350.0,0.0
2009-04-27,18529.815656937986,18409.815656937986,120.0,23350.0,0.0
2009-04-28,18494.502617602808,18374.502617602808,120.0,23350.0,0.0
2009-04-29,18626.969964083662,18506.969964083662,120.0,23350.0,0.0
2009-04-30,18484.094344977017,18364.094344977017,120.0,23350.0,0.0
2009-05-01,18449.832223022408,18329.832223022408,120.0,23350.0,0.0
2009-05-04,19047.12660846391,18897.12660846391,150.0,23500.0,150.0
2009-05-05,19014.78369252236,18864.78369252236,150.0,23500.0,0.0
2009-05-06,19211.045772636313,19061.045772636313,150.0,23500.0,0.0
2009-05-07,19010.72092744753,18860.72092744753,150.0,23500.0,0.0
2009-05-08,19127.556505981833,18977.556505981833,150.0,23500.0,0.0
2009-05-11,18997.360522561085,18847.360522561085,150.0,23500.0,0.0
2009-05-12,18875.444004374716,18725.444004374716,150.0,23500.0,0.0
2009-05-13,18625.84650431297,18475.84650431297,150.0,23500.0,0.0
2009-05-14,18714.384117204867,18564.384117204867,150.0,23500.0,0.0
2009-05-15,18586.457799321353,18436.457799321353,150.0,23500.0,0.0
2009-05-18,19136.462666761887,18956.462666761887,180.0,23650.0,150.0
2009-05-19,18996.298312326813,18816.298312326813,180.0,23650.0,0.0
2009-05-20,18637.31374142252,18457.31374142252,180.0,23650.0,0.0
2009-05-21,18303.63471683848,18123.63471683848,180.0,23650.0,0.0
2009-05-22,18016.75507279494,17836.75507279494,180.0,23650.0,0.0
2009-05-26,18387.069339983747,18207.069339983747,180.0,23650.0,0.0
2009-05-27,18151.791545004864,17971.791545004864,180.0,23650.0,0.0
2009-05-28,18301.540074379594,18121.540074379594,180.0,23650.0,0.0
2009-05-29,18228.705454348295,18048.705454348295,180.0,23650.0,0.0
2009-06-01,18658.85185566677,18478.85185566677,180.0,23650.0,0.0
2009-06-02,18530.31479550884,18350.31479550884,180.0,23650.0,0.0
2009-06-03,18946.96722133679,18736.96722133679,210.0,23800.0,150.0
2009-06-04,18921.98872777973,18711.98872777973,210.0,23800.0,0.0
2009-06-05,19275.291518571044,19065.291518571044,210.0,23800.0,0.0
2009-06-08,19147.441156511606,18937.441156511606,210.0,23800.0,0.0
2009-06-09,19056.34515511624,18846.34515511624,210.0,23800.0,0.0
2009-06-10,19078.31120537224,18868.31120537224,210.0,23800.0,0.0
2009-06-11,19040.91898246711,18830.91898246711,210.0,23800.0,0.0
2009-06-12,19361.600978988216,19151.600978988216,210.0,23800.0,0.0
2009-06-15,19161.92211367364,18951.92211367364,210.0,23800.0,0.0
2009-06-16,18957.72440845258,18747.72440845258,210.0,23800.0,0.0
2009-06-17,19066.51752553086,18826.51752553086,240.0,23950.0,150.0
2009-06-18,19192.56530280239,18952.56530280239,240.0,23950.0,0.0
2009-06-19,19319.603387502073,19079.603387502073,240.0,23950.0,0.0
2009-06-22,19037.809466131355,18797.809466131355,240.0,23950.0,0.0
2009-06-23,19021.537201596333,18781.537201596333,240.0,23950.0,0.0
2009-06-24,19257.482738867646,19017.482738867646,240.0,23950.0,0.0
2009-06-25,19674.450943684697,19434.450943684697,240.0,23950.0,0.0
2009-06-26,19581.848100137282,19341.848100137282,240.0,23950.0,0.0
2009-06-29,19820.554341195948,19580.554341195948,240.0,23950.0,0.0
2009-06-30,19762.933514155517,19522.933514155517,240.0,23950.0,0.0
2009-07-01,19622.636043347327,19382.636043347327,240.0,23950.0,0.0
2009-07-02,19329.910266079332,19089.910266079332,240.0,23950.0,0.0
2009-07-06,19276.90824905944,19036.90824905944,240.0,23950.0,0.0
2009-07-07,19002.973192595226,18762.973192595226,240.0,23950.0,0.0
2009-07-08,18995.002977337244,18755.002977337244,240.0,23950.0,0.0
2009-07-09,18942.642904109623,18702.642904109623,240.0,23950.0,0.0
2009-07-10,18935.0588718319,18695.0588718319,240.0,23950.0,0.0
2009-07-13,19180.83199190955,18940.83199190955,240.0,23950.0,0.0
2009-07-14,19008.26142299549,18768.26142299549,240.0,23950.0,0.0
2009-07-15,19252.167879076038,19012.167879076038,240.0,23950.0,0.0
2009-07-16,19253.909555244103,19013.909555244103,240.0,23950.0,0.0
2009-07-17,19563.089745803012,19293.089745803012,270.0,24100.0,150.0
2009-07-20,19666.459420872547,19396.459420872547,270.0,24100.0,0.0
2009-07-21,19736.80891756514,19466.80891756514,270.0,24100.0,0.0
2009-07-22,19628.921820758056,19358.921820758056,270.0,24100.0,0.0
2009-07-23,19851.419344162332,19581.419344162332,270.0,24100.0,0.0
2009-07-24,19909.96257315105,19639.96257315105,270.0,24100.0,0.0
2009-07-27,19834.028039737426,19564.028039737426,270.0,24100.0,0.0
2009-07-28,19783.978225368795,19513.978225368795,270.0,24100.0,0.0
2009-07-29,19887.17707276366,19617.17707276366,270.0,24100.0,0.0
2009-07-30,19966.727773974264,19696.727773974264,270.0,24100.0,0.0
2009-07-31,19892.786638086734,19622.786638086734,270.0,24100.0,0.0
2009-08-03,20165.30587874343,19865.30587874343,300.0,24250.0,150.0
2009-08-04,20291.466843717128,19991.466843717128,300.0,24250.0,0.0
2009-08-05,20245.06916146868,19945.06916146868,300.0,24250.0,0.0
2009-08-06,20258.541810454713,19958.541810454713,300.0,24250.0,0.0
2009-08-07,20552.200921902557,20252.200921902557,300.0,24250.0,0.0
2009-08-10,20693.803044896365,20393.803044896365,300.0,24250.0,0.0
2009-08-11,20650.30594241487,20350.30594241487,300.0,24250.0,0.0
2009-08-12,20672.264702504697,20372.264702504697,300.0,24250.0,0.0
2009-08-13,20788.312172461458,20488.312172461458,300.0,24250.0,0.0
2009-08-14,20840.416177589006,20540.416177589006,300.0,24250.0,0.0
2009-08-17,20659.101178619894,20329.101178619894,330.0,24400.0,150.0
2009-08-18,20707.42176165809,20377.42176165809,330.0,24400.0,0.0
2009-08-19,20768.615256647598,20438.615256647598,330.0,24400.0,0.0
2009-08-20,20867.849829819785,20537.849829819785,330.0,24400.0,0.0
2009-08-21,21155.033486574608,20825.033486574608,330.0,24400.0,0.0
2009-08-24,21064.48016822791,20734.48016822791,330.0,24400.0,0.0
2009-08-25,21293.731511665137,20963.731511665137,330.0,24400.0,0.0
2009-08-26,21496.30777519861,21166.30777519861,330.0,24400.0,0.0
2009-08-27,21334.773082490854,21004.773082490854,330.0,24400.0,0.0
2009-08-28,21388.674200032514,21058.674200032514,330.0,24400.0,0.0
2009-08-31,21281.70153395113,20951.70153395113,330.0,24400.0,0.0
2009-09-01,21003.105516935797,20673.105516935797,330.0,24400.0,0.0
2009-09-02,20932.17661708725,20602.17661708725,330.0,24400.0,0.0
2009-09-03,21245.850003936866,20885.850003936866,360.0,24550.0,150.0
2009-09-04,21213.716383820894,20853.716383820894,360.0,24550.0,0.0
2009-09-08,21248.166164668783,20888.166164668783,360.0,24550.0,0.0
2009-09-09,21431.89895057305,21071.89895057305,360.0,24550.0,0.0
2009-09-10,21619.619785168088,21259.619785168088,360.0,24550.0,0.0
2009-09-11,21613.58491214638,21253.58491214638,360.0,24550.0,0.0
2009-09-14,21808.211699358355,21448.211699358355,360.0,24550.0,0.0
2009-09-15,21708.775986692213,21348.775986692213,360.0,24550.0,0.0
2009-09-16,21910.642232967442,21550.642232967442,360.0,24550.0,0.0
2009-09-17,22040.355933784427,21650.355933784427,390.0,24700.0,150.0
2009-09-18,22180.196038864546,21790.196038864546,390.0,24700.0,0.0
2009-09-21,22244.707413166634,21854.707413166634,390.0,24700.0,0.0
2009-09-22,22168.043152785216,21778.043152785216,390.0,24700.0,0.0
2009-09-23,22134.656553588808,21744.656553588808,390.0,24700.0,0.0
2009-09-24,22205.09954991295,21815.09954991295,390.0,24700.0,0.0
2009-09-25,22106.679001683668,21716.679001683668,390.0,24700.0,0.0
2009-09-28,22373.959901301674,21983.959901301674,390.0,24700.0,0.0
2009-09-29,22273.457007560133,21883.457007560133,390.0,24700.0,0.0
2009-09-30,21881.08888993223,21491.08888993223,390.0,24700.0,0.0
2009-10-01,21659.698423583523,21269.698423583523,390.0,24700.0,0.0
2009-10-02,21556.643591920933,21166.643591920933,390.0,24700.0,0.0
2009-10-05,21761.355219314806,21341.355219314806,420.0,24850.0,150.0
2009-10-06,21856.55275603079,21436.55275603079,420.0,24850.0,0.0
2009-10-07,21923.586859506246,21503.586859506246,420.0,24850.0,0.0
2009-10-08,21949.152425739652,21529.152425739652,420.0,24850.0,0.0
2009-10-09,21858.19198516069,21438.19198516069,420.0,24850.0,0.0
2009-10-12,21747.968565779243,21327.968565779243,420.0,24850.0,0.0
2009-10-13,21698.200179223837,21278.200179223837,420.0,24850.0,0.0
2009-10-14,21877.91046005793,21457.91046005793,420.0,24850.0,0.0
