date,equity,shares_value,cash_pool,contrib_cum,contrib_today
2008-10-06,17818.308671583007,17728.308671583007,90.0,21340.0,0.0
2008-10-07,17084.3321393805,16994.3321393805,90.0,21340.0,0.0
2008-10-08,16987.680728832627,16897.680728832627,90.0,21340.0,0.0
2008-10-09,16103.335528290792,16013.335528290792,90.0,21340.0,0.0
2008-10-10,16108.320029983484,16018.320029983484,90.0,21340.0,0.0
2008-10-13,17949.321263861035,17859.321263861035,90.0,21340.0,0.0
2008-10-14,17947.639639248377,17857.639639248377,90.0,21340.0,0.0
2008-10-15,16595.29729276097,16505.29729276097,90.0,21340.0,0.0
2008-10-16,17112.66821301973,17022.66821301973,90.0,21340.0,0.0
2008-10-17,17212.509933802557,17092.509933802557,120.0,21490.0,150.0
2008-10-20,18424.94757549836,18304.94757549836,120.0,21490.0,0.0
2008-10-21,18146.216117034208,18026.216117034208,120.0,21490.0,0.0
2008-10-22,17789.116926600764,17669.116926600764,120.0,21490.0,0.0
2008-10-23,17862.899320860393,17742.899320860393,120.0,21490.0,0.0
2008-10-24,17302.099016047396,17182.099016047396,120.0,21490.0,0.0
2008-10-27,17013.90020505752,16893.90020505752,120.0,21490.0,0.0
2008-10-28,18571.915766452956,18451.915766452956,120.0,21490.0,0.0
2008-10-29,17773.66278819335,17653.66278819335,120.0,21490.0,0.0
2008-10-30,18118.37938757401,17998.37938757401,120.0,21490.0,0.0
2008-10-31,18229.446271506,18109.446271506,120.0,21490.0,0.0
2008-11-03,18085.08270099784,17935.08270099784,150.0,21640.0,150.0
2008-11-04,18257.728482043836,18107.728482043836,150.0,21640.0,0.0
2008-11-05,17730.017461844935,17580.017461844935,150.0,21640.0,0.0
2008-11-06,17172.49211648358,17022.49211648358,150.0,21640.0,0.0
2008-11-07,17521.564775505543,17371.564775505543,150.0,21640.0,0.0
2008-11-10,17451.913288272535,17301.913288272535,150.0,21640.0,0.0
2008-11-11,17119.99569566489,16969.99569566489,150.0,21640.0,0.0
2008-11-12,16770.818851644326,16620.818851644326,150.0,21640.0,0.0
2008-11-13,17444.578995062275,17294.578995062275,150.0,21640.0,0.0
2008-11-14,16893.22823950517,16743.22823950517,150.0,21640.0,0.0
2008-11-17,16753.298957585645,16573.298957585645,180.0,21790.0,150.0
2008-11-18,17109.49324169562,16929.49324169562,180.0,21790.0,0.0
2008-11-19,16303.955166462803,16123.955166462803,180.0,21790.0,0.0
2008-11-20,15600.31305840632,15420.31305840632,180.0,21790.0,0.0
2008-11-21,16133.244375742383,15953.244375742383,180.0,21790.0,0.0
2008-11-24,16744.52011119052,16564.52011119052,180.0,21790.0,0.0
2008-11-25,16763.089718392373,16583.089718392373,180.0,21790.0,0.0
2008-11-26,17447.433070716652,17267.433070716652,180.0,21790.0,0.0
2008-11-28,17758.69439762382,17578.69439762382,180.0,21790.0,0.0
2008-12-01,16342.947842721109,16162.947842721109,180.0,21790.0,0.0
2008-12-02,17009.42269783601,16829.42269783601,180.0,21790.0,0.0
2008-12-03,17650.555457189093,17440.555457189093,210.0,21940.0,150.0
2008-12-04,17532.423922903363,17322.423922903363,210.0,21940.0,0.0
2008-12-05,18003.49329283168,17793.49329283168,210.0,21940.0,0.0
2008-12-08,18375.42303082466,18165.42303082466,210.0,21940.0,0.0
2008-12-09,18170.08085400554,17960.08085400554,210.0,21940.0,0.0
2008-12-10,18249.43013076899,18039.43013076899,210.0,21940.0,0.0
2008-12-11,17523.645966059248,17313.645966059248,210.0,21940.0,0.0
2008-12-12,17849.43301492989,17639.43301492989,210.0,21940.0,0.0
2008-12-15,17465.278246864204,17255.278246864204,210.0,21940.0,0.0
2008-12-16,17851.51411840928,17641.51411840928,210.0,21940.0,0.0
2008-12-17,17660.61732460139,17420.61732460139,240.0,22090.0,150.0
2008-12-18,17501.560718790297,17261.560718790297,240.0,22090.0,0.0
2008-12-19,17563.005927737908,17323.005927737908,240.0,22090.0,0.0
2008-12-22,17428.47148226209,17188.47148226209,240.0,22090.0,0.0
2008-12-23,17236.827904400656,16996.827904400656,240.0,22090.0,0.0
2008-12-24,17248.433749091473,17008.433749091473,240.0,22090.0,0.0
2008-12-26,17411.511839617066,17171.511839617066,240.0,22090.0,0.0
2008-12-29,17396.04367895831,17156.04367895831,240.0,22090.0,0.0
2008-12-30,17709.017837591695,17469.017837591695,240.0,22090.0,0.0
2008-12-31,18012.461766188786,17772.461766188786,240.0,22090.0,0.0
2009-01-02,18450.289596711336,18210.289596711336,240.0,22090.0,0.0
2009-01-05,18286.8869475347,18016.8869475347,270.0,22240.0,150.0
2009-01-06,18347.65325207385,18077.65325207385,270.0,22240.0,0.0
2009-01-07,17985.311241590367,17715.311241590367,270.0,22240.0,0.0
2009-01-08,17834.558920229814,17564.558920229814,270.0,22240.0,0.0
2009-01-09,17608.209530677403,17338.209530677403,270.0,22240.0,0.0
2009-01-12,17541.113367979782,17271.113367979782,270.0,22240.0,0.0
2009-01-13,17672.49523864648,17402.49523864648,270.0,22240.0,0.0
2009-01-14,17433.786971493082,17163.786971493082,270.0,22240.0,0.0
2009-01-15,17523.987398352707,17253.987398352707,270.0,22240.0,0.0
2009-01-16,17518.58511966895,17248.58511966895,270.0,22240.0,0.0
2009-01-20,16923.933853230188,16653.933853230188,270.0,22240.0,0.0
2009-01-21,17567.754464802187,17297.754464802187,270.0,22240.0,0.0
2009-01-22,17197.48956131563,16927.48956131563,270.0,22240.0,0.0
2009-01-23,16956.19155912662,16686.19155912662,270.0,22240.0,0.0
2009-01-26,16984.5267636274,16714.5267636274,270.0,22240.0,0.0
2009-01-27,17184.684157049265,16914.684157049265,270.0,22240.0,0.0
2009-01-28,17591.40506035218,17321.40506035218,270.0,22240.0,0.0
2009-01-29,17179.01651580082,16909.01651580082,270.0,22240.0,0.0
2009-01-30,16864.805147416344,16594.805147416344,270.0,22240.0,0.0
2009-02-02,17068.294217988085,16798.294217988085,270.0,22240.0,0.0
2009-02-03,17310.54398450715,17220.54398450715,90.0,22600.0,360.0
2009-02-04,17202.603197141383,17112.603197141383,90.0,22600.0,0.0
2009-02-05,17455.841272262096,17365.841272262096,90.0,22600.0,0.0
2009-02-06,17780.943443252527,17690.943443252527,90.0,22600.0,0.0
2009-02-09,17822.79059077946,17732.79059077946,90.0,22600.0,0.0
2009-02-10,17298.84463165225,17208.84463165225,90.0,22600.0,0.0
2009-02-11,17397.519828803408,17307.519828803408,90.0,22600.0,0.0
2009-02-12,17435.069382078193,17345.069382078193,90.0,22600.0,0.0
2009-02-13,17171.15079751491,17081.15079751491,90.0,22600.0,0.0
2009-02-17,16974.701383050557,16854.701383050557,120.0,22750.0,150.0
2009-02-18,16878.400365597754,16758.400365597754,120.0,22750.0,0.0
2009-02-19,16652.10298515128,16532.10298515128,120.0,22750.0,0.0
2009-02-20,16435.35583436343,16315.355834363427,120.0,22750.0,0.0
2009-02-23,15839.046595122923,15719.046595122923,120.0,22750.0,0.0
2009-02-24,16294.107895630821,16174.107895630821,120.0,22750.0,0.0
2009-02-25,16355.683090382421,16235.683090382421,120.0,22750.0,0.0
2009-02-26,16072.573848225518,15952.573848225518,120.0,22750.0,0.0
2009-02-27,15983.60050991247,15863.60050991247,120.0,22750.0,0.0
2009-03-02,15455.62717055273,15335.62717055273,120.0,22750.0,0.0
2009-03-03,15554.712401059682,15404.712401059682,150.0,22900.0,150.0
2009-03-04,15707.511101354035,15557.511101354035,150.0,22900.0,0.0
2009-03-05,15206.515160834717,15056.515160834717,150.0,22900.0,0.0
2009-03-06,15214.032024478467,15064.032024478467,150.0,22900.0,0.0
2009-03-09,15179.380318185373,15029.380318185373,150.0,22900.0,0.0
2009-03-10,15872.867097951144,15722.867097951144,150.0,22900.0,0.0
2009-03-11,16071.566007273781,15921.566007273781,150.0,22900.0,0.0
2009-03-12,16568.82237456865,16418.82237456865,150.0,22900.0,0.0
2009-03-13,16560.031736971487,16410.031736971487,150.0,22900.0,0.0
2009-03-16,16537.506803435725,16387.506803435725,150.0,22900.0,0.0
2009-03-17,17192.103203669376,17012.103203669376,180.0,23050.0,150.0
2009-03-18,17272.726213926348,17092.726213926348,180.0,23050.0,0.0
2009-03-19,16973.022031634035,16793.022031634035,180.0,23050.0,0.0
2009-03-20,16622.05470051339,16442.05470051339,180.0,23050.0,0.0
2009-03-23,17554.55851633492,17374.55851633492,180.0,23050.0,0.0
2009-03-24,17274.866827482758,17094.866827482758,180.0,23050.0,0.0
2009-03-25,17476.24950412484,17296.24950412484,180.0,23050.0,0.0
2009-03-26,17834.50162725754,17654.50162725754,180.0,23050.0,0.0
2009-03-27,17654.001529340185,17474.001529340185,180.0,23050.0,0.0
2009-03-30,17353.659874613248,17173.659874613248,180.0,23050.0,0.0
2009-03-31,17512.771936730594,17332.771936730594,180.0,23050.0,0.0
2009-04-01,17791.03187305839,17611.03187305839,180.0,23050.0,0.0
2009-04-02,18009.10257350534,17829.10257350534,180.0,23050.0,0.0
2009-04-03,18266.06247970088,18056.06247970088,210.0,23200.0,150.0
2009-04-06,18252.755089706785,18042.755089706785,210.0,23200.0,0.0
2009-04-07,17789.242933573925,17579.242933573925,210.0,23200.0,0.0
2009-04-08,17993.081075475522,17783.081075475522,210.0,23200.0,0.0
2009-04-09,18507.044740314417,18297.044740314417,210.0,23200.0,0.0
2009-04-13,18458.99564033158,18248.99564033158,210.0,23200.0,0.0
2009-04-14,18037.07518472184,17827.07518472184,210.0,23200.0,0.0
2009-04-15,18083.27107339284,17873.27107339284,210.0,23200.0,0.0
2009-04-16,18422.166748679152,18212.166748679152,210.0,23200.0,0.0
2009-04-17,18751.58151197939,18511.58151197939,240.0,23350.0,150.0
2009-04-20,18360.93263928788,18120.93263928788,240.0,23350.0,0.0
2009-04-21,18711.983345141172,18471.983345141172,240.0,23350.0,0.0
2009-04-22,18622.803741174615,18382.803741174615,240.0,23350.0,0.0
2009-04-23,18585.936390483857,18345.936390483857,240.0,23350.0,0.0
2009-04-24,18651.660098917262,18411.660098917262,240.0,23350.0,0.0
2009-04-27,18610.067494272716,18370.067494272716,240.0,23350.0,0.0
2009-04-28,18574.82629149515,18334.82629149515,240.0,23350.0,0.0
2009-04-29,18707.011998733353,18467.011998733353,240.0,23350.0,0.0
2009-04-30,18564.453494315912,18324.453494315912,240.0,23350.0,0.0
2009-05-01,18530.256699356432,18290.256699356432,240.0,23350.0,0.0
2009-05-04,19126.628840624293,18856.628840624293,270.0,23500.0,150.0
2009-05-05,19094.385142691146,18824.385142691146,270.0,23500.0,0.0
2009-05-06,19290.23099965358,19020.23099965358,270.0,23500.0,0.0
2009-05-07,19090.328910312706,18820.328910312706,270.0,23500.0,0.0
2009-05-08,19206.895198900453,18936.895198900453,270.0,23500.0,0.0
2009-05-11,19076.990713217267,18806.990713217267,270.0,23500.0,0.0
2009-05-12,18955.320529184955,18685.320529184955,270.0,23500.0,0.0
2009-05-13,18706.2639484278,18436.2639484278,270.0,23500.0,0.0
2009-05-14,18794.607667062835,18524.607667062835,270.0,23500.0,0.0
2009-05-15,18666.968175874514,18396.968175874514,270.0,23500.0,0.0
2009-05-18,19216.171983327655,18916.171983327655,300.0,23650.0,150.0
2009-05-19,19076.320388007945,18776.320388007945,300.0,23650.0,0.0
2009-05-20,18718.09229956897,18418.09229956897,300.0,23650.0,0.0
2009-05-21,18385.11610241901,18085.11610241901,300.0,23650.0,0.0
2009-05-22,18098.842043318647,17798.842043318647,300.0,23650.0,0.0
2009-05-26,18468.3775952026,18168.3775952026,300.0,23650.0,0.0
2009-05-27,18233.60184773367,17933.60184773367,300.0,23650.0,0.0
2009-05-28,18383.03008737914,18083.03008737914,300.0,23650.0,0.0
2009-05-29,18310.348242995817,18010.348242995817,300.0,23650.0,0.0
2009-06-01,18739.576535103402,18439.576535103402,300.0,23650.0,0.0
2009-06-02,18611.318640583326,18311.318640583326,300.0,23650.0,0.0
2009-06-03,19027.466117710443,18697.466117710443,330.0,23800.0,150.0
2009-06-04,19002.548440889404,18672.548440889404,330.0,23800.0,0.0
2009-06-05,19355.100337091397,19025.100337091397,330.0,23800.0,0.0
2009-06-08,19227.519493968965,18897.519493968965,330.0,23800.0,0.0
2009-06-09,19136.613483563357,18806.613483563357,330.0,23800.0,0.0
2009-06-10,19158.53732874357,18828.53732874357,330.0,23800.0,0.0
2009-06-11,19121.22595974116,18791.22595974116,330.0,23800.0,0.0
2009-06-12,19441.21749866916,19111.21749866916,330.0,23800.0,0.0
2009-06-15,19241.969924098314,18911.969924098314,330.0,23800.0,0.0
2009-06-16,19038.202684208467,18708.202684208467,330.0,23800.0,0.0
2009-06-17,19147.14591117368,18787.14591117368,360.0,23950.0,150.0
2009-06-18,19272.932198972507,18912.932198972507,360.0,23950.0,0.0
2009-06-19,19399.70037976257,19039.70037976257,360.0,23950.0,0.0
2009-06-22,19118.504344346322,18758.504344346322,360.0,23950.0,0.0
2009-06-23,19102.255357121776,18742.255357121776,360.0,23950.0,0.0
2009-06-24,19337.707448216068,18977.707448216068,360.0,23950.0,0.0
2009-06-25,19753.816595965178,19393.816595965178,360.0,23950.0,0.0
2009-06-26,19661.407392684607,19301.407392684607,360.0,23950.0,0.0
2009-06-29,19899.5993443658,19539.5993443658,360.0,23950.0,0.0
2009-06-30,19842.096815227662,19482.096815227662,360.0,23950.0,0.0
2009-07-01,19702.097135462926,19342.097135462926,360.0,23950.0,0.0
2009-07-02,19409.974787505787,19049.974787505787,360.0,23950.0,0.0
2009-07-06,19357.100981126183,18997.100981126183,360.0,23950.0,0.0
2009-07-07,19083.725756689517,18723.725756689517,360.0,23950.0,0.0
2009-07-08,19075.78963338582,18715.78963338582,360.0,23950.0,0.0
2009-07-09,19023.521674874795,18663.521674874795,360.0,23950.0,0.0
2009-07-10,19015.962174989887,18655.962174989887,360.0,23950.0,0.0
2009-07-13,19261.21916483521,18901.21916483521,360.0,23950.0,0.0
2009-07-14,19089.01587280576,18729.01587280576,360.0,23950.0,0.0
2009-07-15,19332.40593331249,18972.40593331249,360.0,23950.0,0.0
2009-07-16,19334.148137887834,18974.148137887834,360.0,23950.0,0.0
2009-07-17,19643.056088699163,19253.056088699163,390.0,24100.0,150.0
2009-07-20,19746.21752092786,19356.21752092786,390.0,24100.0,0.0
2009-07-21,19816.41687060837,19426.41687060837,390.0,24100.0,0.0
2009-07-22,19708.75777277517,19318.75777277517,390.0,24100.0,0.0
2009-07-23,19930.791494400026,19540.791494400026,390.0,24100.0,0.0
2009-07-24,19989.209146014942,19599.209146014942,390.0,24100.0,0.0
2009-07-27,19913.436245008066,19523.436245008066,390.0,24100.0,0.0
2009-07-28,19863.494368903983,19473.494368903983,390.0,24100.0,0.0
2009-07-29,19966.47708598668,19576.47708598668,390.0,24100.0,0.0
2009-07-30,20045.856557587438,19655.856557587438,390.0,24100.0,0.0
2009-07-31,19972.070881219017,19582.070881219017,390.0,24100.0,0.0
2009-08-03,20244.39209983929,19824.39209983929,420.0,24250.0,150.0
2009-08-04,20370.29121019017,19950.29121019017,420.0,24250.0,0.0
2009-08-05,20324.00125540413,19904.00125540413,420.0,24250.0,0.0
2009-08-06,20337.438026441403,19917.438026441403,420.0,24250.0,0.0
2009-08-07,20630.490340600798,20210.490340600798,420.0,24250.0,0.0
2009-08-10,20771.804945273077,20351.804945273077,420.0,24250.0,0.0
2009-08-11,20728.391161920037,20308.391161920037,420.0,24250.0,0.0
2009-08-12,20750.31715514764,20330.31715514764,420.0,24250.0,0.0
2009-08-13,20866.123568374634,20446.123568374634,420.0,24250.0,0.0
2009-08-14,20918.12448123648,20498.12448123648,420.0,24250.0,0.0
2009-08-17,20737.55361838526,20287.55361838526,450.0,24400.0,150.0
2009-08-18,20785.762768042343,20335.762768042343,450.0,24400.0,0.0
2009-08-19,20846.845826821238,20396.845826821238,450.0,24400.0,0.0
2009-08-20,20945.867098798237,20495.867098798237,450.0,24400.0,0.0
2009-08-21,21232.4616379339,20782.4616379339,450.0,24400.0,0.0
2009-08-24,21142.09137582959,20692.09137582959,450.0,24400.0,0.0
2009-08-25,21370.87405450238,20920.87405450238,450.0,24400.0,0.0
2009-08-26,21573.048760984555,21123.048760984555,450.0,24400.0,0.0
2009-08-27,21411.829654831457,20961.829654831457,450.0,24400.0,0.0
2009-08-28,21465.62681863981,21015.62681863981,450.0,24400.0,0.0
2009-08-31,21358.88118255517,20908.88118255517,450.0,24400.0,0.0
2009-09-01,21080.858953964216,20630.858953964216,450.0,24400.0,0.0
2009-09-02,21010.06028199895,20560.06028199895,450.0,24400.0,0.0
2009-09-03,21323.468845359086,20843.468845359086,480.0,24550.0,150.0
2009-09-04,21291.38363444316,20811.38363444316,480.0,24550.0,0.0
2009-09-08,21325.780164615047,20845.780164615047,480.0,24550.0,0.0
2009-09-09,21509.14422723177,21029.14422723177,480.0,24550.0,0.0
2009-09-10,21696.475777017484,21216.475777017484,480.0,24550.0,0.0
2009-09-11,21690.457298453337,21210.457298453337,480.0,24550.0,0.0
2009-09-14,21884.69536705785,21404.69536705785,480.0,24550.0,0.0
2009-09-15,21785.451027736344,21305.451027736344,480.0,24550.0,0.0
2009-09-16,21986.905525417005,21506.905525417005,480.0,24550.0,0.0
2009-09-17,22116.725383080222,21606.725383080222,510.0,24700.0,150.0
2009-09-18,22256.285751991647,21746.285751991647,510.0,24700.0,0.0
2009-09-21,22320.66087704189,21810.66087704189,510.0,24700.0,0.0
2009-09-22,22244.151127771078,21734.151127771078,510.0,24700.0,0.0
2009-09-23,22210.8401500883,21700.8401500883,510.0,24700.0,0.0
2009-09-24,22281.139180577702,21771.139180577702,510.0,24700.0,0.0
2009-09-25,22182.904306227254,21672.904306227254,510.0,24700.0,0.0
2009-09-28,22449.652866407476,21939.652866407476,510.0,24700.0,0.0
2009-09-29,22349.363029697393,21839.363029697393,510.0,24700.0,0.0
2009-09-30,21957.773129338828,21447.773129338828,510.0,24700.0,0.0
2009-10-01,21736.83303088324,21226.83303088324,510.0,24700.0,0.0
2009-10-02,21633.981696253497,21123.981696253497,510.0,24700.0,0.0
2009-10-05,21838.64562016284,21298.64562016284,540.0,24850.0,150.0
2009-10-06,21933.65884249909,21393.65884249909,540.0,24850.0,0.0
2009-10-07,22000.55259267263,21460.55259267263,540.0,24850.0,0.0
2009-10-08,22026.077267507273,21486.077267507273,540.0,24850.0,0.0
2009-10-09,21935.288590469034,21395.288590469034,540.0,24850.0,0.0
2009-10-12,21825.283741832845,21285.283741832845,540.0,24850.0,0.0
2009-10-13,21775.627041634187,21235.627041634187,540.0,24850.0,0.0
2009-10-14,21954.959615517993,21414.959615517993,540.0,24850.0,0.0
2009-10-15,22192.953345801234,21652.953345801234,540.0,24850.0,0.0
2009-10-16,22168.699135921244,21628.699135921244,540.0,24850.0,0.0
2009-10-19,22344.60642463487,21774.60642463487,570.0,25000.0,150.0
2009-10-20,22650.637214425755,22080.637214425755,570.0,25000.0,0.0
2009-10-21,22346.084552599266,21776.084552599266,570.0,25000.0,0.0
2009-10-22,22611.670004035608,22041.670004035608,570.0,25000.0,0.0
2009-10-23,22503.422413832897,21933.422413832897,570.0,25000.0,0.0
2009-10-26,22595.75699474025,22025.75699474025,570.0,25000.0,0.0
2009-10-27,22402.472132721203,21832.472132721203,570.0,25000.0,0.0
2009-10-28,22316.190644482915,21746.190644482915,570.0,25000.0,0.0
2009-10-29,22517.50424891408,21947.50424891408,570.0,25000.0,0.0
2009-10-30,22223.0004863603,21653.0004863603,570.0,25000.0,0.0
2009-11-02,22241.122046580087,21671.122046580087,570.0,25000.0,0.0
2009-11-03,22263.74583964536,21663.74583964536,600.0,25150.0,150.0
2009-11-04,22244.269423981743,21644.269423981743,600.0,25150.0,0.0
2009-11-05,22690.123505846914,22090.123505846914,600.0,25150.0,0.0
2009-11-06,22920.620028026977,22320.620028026977,600.0,25150.0,0.0
2009-11-09,23037.62652347997,22437.62652347997,600.0,25150.0,0.0
2009-11-10,22933.227931030953,22333.227931030953,600.0,25150.0,0.0
2009-11-11,22934.018482952753,22334.018482952753,600.0,25150.0,0.0
2009-11-12,22924.928855026003,22324.928855026003,600.0,25150.0,0.0
2009-11-13,22971.25847578669,22371.25847578669,600.0,25150.0,0.0
2009-11-16,23196.443359568188,22596.443359568188,600.0,25150.0,0.0
2009-11-17,23495.78937546987,22865.78937546987,630.0,25300.0,150.0
2009-11-18,23577.089786852786,22947.089786852786,630.0,25300.0,0.0
2009-11-19,23430.410267350057,22800.410267350057,630.0,25300.0,0.0
2009-11-20,23514.090364856995,22884.090364856995,630.0,25300.0,0.0
2009-11-23,23512.430017172457,22882.430017172457,630.0,25300.0,0.0
2009-11-24,23573.55810620899,22943.55810620899,630.0,25300.0,0.0
2009-11-25,23395.19485159963,22765.19485159963,630.0,25300.0,0.0
2009-11-27,23357.095977675745,22727.095977675745,630.0,25300.0,0.0
2009-11-30,23268.43139721986,22638.43139721986,630.0,25300.0,0.0
2009-12-01,23385.36218722681,22755.36218722681,630.0,25300.0,0.0
2009-12-02,23444.709381724384,22814.709381724384,630.0,25300.0,0.0
2009-12-03,23582.169539735543,22922.169539735543,660.0,25450.0,150.0
2009-12-04,23750.117795279213,23090.117795279213,660.0,25450.0,0.0
2009-12-07,23540.34339819727,22880.34339819727,660.0,25450.0,0.0
2009-12-08,23607.67883289347,22947.67883289347,660.0,25450.0,0.0
2009-12-09,23479.274987935543,22819.274987935543,660.0,25450.0,0.0
2009-12-10,23538.241261967716,22878.241261967716,660.0,25450.0,0.0
2009-12-11,23823.364856137378,23163.364856137378,660.0,25450.0,0.0
2009-12-14,23962.011873820993,23302.011873820993,660.0,25450.0,0.0
2009-12-15,23884.34708274959,23224.34708274959,660.0,25450.0,0.0
2009-12-16,23957.098511814507,23297.098511814507,660.0,25450.0,0.0
2009-12-17,24030.538585312235,23340.538585312235,690.0,25600.0,150.0
2009-12-18,24077.041300766192,23387.041300766192,690.0,25600.0,0.0
2009-12-21,24210.5618037495,23520.5618037495,690.0,25600.0,0.0
2009-12-22,24197.235369884183,23507.235369884183,690.0,25600.0,0.0
2009-12-23,24056.353416289363,23366.353416289363,690.0,25600.0,0.0
2009-12-24,24196.07439877625,23506.07439877625,690.0,25600.0,0.0
2009-12-28,24089.189103526965,23399.189103526965,690.0,25600.0,0.0
2009-12-29,24076.136864740933,23386.136864740933,690.0,25600.0,0.0
2009-12-30,24309.69307013593,23619.69307013593,690.0,25600.0,0.0
2009-12-31,24027.53579175554,23337.53579175554,690.0,25600.0,0.0
2010-01-04,24350.700695141044,23630.700695141044,720.0,25750.0,150.0
2010-01-05,24379.127131062847,23659.127131062847,720.0,25750.0,0.0
2010-01-06,24222.681619901297,23502.681619901297,720.0,25750.0,0.0
2010-01-07,24369.914931083447,23649.914931083447,720.0,25750.0,0.0
2010-01-08,24352.2438448282,23632.2438448282,720.0,25750.0,0.0
2010-01-11,24477.166609692737,23757.166609692737,720.0,25750.0,0.0
2010-01-12,24378.532250813154,23658.532250813154,720.0,25750.0,0.0
2010-01-13,24385.51122061581,23665.51122061581,720.0,25750.0,0.0
2010-01-14,24279.172777342123,23559.172777342123,720.0,25750.0,0.0
2010-01-15,24142.190939378732,23422.190939378732,720.0,25750.0,0.0
2010-01-19,24497.106741856962,23777.106741856962,720.0,25750.0,0.0
2010-01-20,24563.281772806044,23843.281772806044,720.0,25750.0,0.0
2010-01-21,24225.62223812753,23505.62223812753,720.0,25750.0,0.0
2010-01-22,23850.37996933312,23130.37996933312,720.0,25750.0,0.0
2010-01-25,23957.991707117213,23237.991707117213,720.0,25750.0,0.0
2010-01-26,23974.466361453196,23254.466361453196,720.0,25750.0,0.0
2010-01-27,24118.09419030569,23398.09419030569,720.0,25750.0,0.0
2010-01-28,23904.027592529485,23184.027592529485,720.0,25750.0,0.0
2010-01-29,23735.944158146904,23015.944158146904,720.0,25750.0,0.0
2010-02-01,23912.54591174476,23192.54591174476,720.0,25750.0,0.0
2010-02-02,24093.32243356889,23373.32243356889,720.0,25750.0,0.0
2010-02-03,24258.496969224663,23688.496969224663,570.0,26080.0,330.0
2010-02-04,23747.86021122627,23177.86021122627,570.0,26080.0,0.0
2010-02-05,23771.927801127054,23201.927801127054,570.0,26080.0,0.0
2010-02-08,23683.586908770467,23113.586908770467,570.0,26080.0,0.0
2010-02-09,23813.177048412505,23243.177048412505,570.0,26080.0,0.0
2010-02-10,23654.605076462154,23084.605076462154,570.0,26080.0,0.0
2010-02-11,23637.041116856864,23067.041116856864,570.0,26080.0,0.0
2010-02-12,23623.334746176643,23053.334746176643,570.0,26080.0,0.0
2010-02-16,23828.92020943709,23258.92020943709,570.0,26080.0,0.0
2010-02-17,24181.83835243755,23761.83835243755,420.0,26410.0,330.0
2010-02-18,24415.81785259442,23995.81785259442,420.0,26410.0,0.0
2010-02-19,24211.23496184547,23791.23496184547,420.0,26410.0,0.0
2010-02-22,24284.20443603178,23864.20443603178,420.0,26410.0,0.0
2010-02-23,24283.916389141177,23863.916389141177,420.0,26410.0,0.0
2010-02-24,24450.90442073369,24030.90442073369,420.0,26410.0,0.0
2010-02-25,24605.312040823526,24185.312040823526,420.0,26410.0,0.0
2010-02-26,24406.186918763797,23986.186918763797,420.0,26410.0,0.0
2010-03-01,24422.492238082377,24002.492238082377,420.0,26410.0,0.0
2010-03-02,24329.73802078466,23909.73802078466,420.0,26410.0,0.0
2010-03-03,24468.364791254986,24018.364791254986,450.0,26560.0,150.0
2010-03-04,24527.075483559976,24077.075483559976,450.0,26560.0,0.0
2010-03-05,24814.37930261587,24364.37930261587,450.0,26560.0,0.0
2010-03-08,24797.337404483056,24347.337404483056,450.0,26560.0,0.0
2010-03-09,24811.712492871502,24361.712492871502,450.0,26560.0,0.0
2010-03-10,24886.901379498155,24436.901379498155,450.0,26560.0,0.0
2010-03-11,24943.448298925596,24493.448298925596,450.0,26560.0,0.0
2010-03-12,24835.48184686071,24385.48184686071,450.0,26560.0,0.0
2010-03-15,24841.818158274786,24391.818158274786,450.0,26560.0,0.0
2010-03-16,24900.982409508517,24450.982409508517,450.0,26560.0,0.0
2010-03-17,25150.667958114776,24670.667958114776,480.0,26710.0,150.0
2010-03-18,25221.02185348598,24741.02185348598,480.0,26710.0,0.0
2010-03-19,25166.221274725365,24686.221274725365,480.0,26710.0,0.0
2010-03-22,25305.770869629374,24825.770869629374,480.0,26710.0,0.0
2010-03-23,25471.026866052674,24991.026866052674,480.0,26710.0,0.0
2010-03-24,25522.694834832553,25042.694834832553,480.0,26710.0,0.0
2010-03-25,25486.607528587363,25006.607528587363,480.0,26710.0,0.0
2010-03-26,25534.337649414956,25054.337649414956,480.0,26710.0,0.0
2010-03-29,25571.77110383442,25091.77110383442,480.0,26710.0,0.0
2010-03-30,25529.62887562824,25049.62887562824,480.0,26710.0,0.0
2010-03-31,25363.426528896205,24883.426528896205,480.0,26710.0,0.0
2010-04-01,25353.483651383292,24873.483651383292,480.0,26710.0,0.0
2010-04-05,25577.016416909515,25067.016416909515,510.0,26860.0,150.0
2010-04-06,25611.036598975366,25101.036598975366,510.0,26860.0,0.0
2010-04-07,25552.43915971885,25042.43915971885,510.0,26860.0,0.0
2010-04-08,25566.61557876383,25056.61557876383,510.0,26860.0,0.0
2010-04-09,25753.846348042138,25243.846348042138,510.0,26860.0,0.0
2010-04-12,25804.04772317979,25294.04772317979,510.0,26860.0,0.0
2010-04-13,25790.249467536607,25280.249467536607,510.0,26860.0,0.0
2010-04-14,25998.018303932564,25488.018303932564,510.0,26860.0,0.0
2010-04-15,26111.03090148142,25601.03090148142,510.0,26860.0,0.0
2010-04-16,25975.24472529326,25465.24472529326,510.0,26860.0,0.0
2010-04-19,26294.160507846882,25754.160507846882,540.0,27010.0,150.0
2010-04-20,26101.5069389154,25561.5069389154,540.0,27010.0,0.0
2010-04-21,26083.112394752286,25543.112394752286,540.0,27010.0,0.0
