date,equity,shares_value,cash_pool
2004-05-19,3986.253024217117,3686.253024217117,300.0
2004-05-20,3977.0990490292756,3677.0990490292756,300.0
2004-05-21,3990.741153899963,3690.741153899963,300.0
2004-05-24,4004.8508726458313,3704.8508726458313,300.0
2004-05-25,4058.484032058126,3758.484032058126,300.0
2004-05-26,4070.2138917614266,3770.2138917614266,300.0
2004-05-27,4054.300326836872,3754.300326836872,300.0
2004-05-28,4068.9064276379236,3768.9064276379236,300.0
2004-06-01,4075.77919405272,3775.77919405272,300.0
2004-06-02,4073.209137189407,3773.209137189407,300.0
2004-06-03,4222.368835076006,3892.3688350760053,330.0
2004-06-04,4222.452776255053,3892.4527762550533,330.0
2004-06-07,4263.874212307186,3933.8742123071856,330.0
2004-06-08,4278.1457004386975,3948.145700438698,330.0
2004-06-09,4275.019087513316,3945.019087513316,330.0
2004-06-10,4292.394882670153,3962.394882670153,330.0
2004-06-14,4306.930646331054,3976.930646331054,330.0
2004-06-15,4310.612691323837,3980.612691323837,330.0
2004-06-16,4323.864334661757,3993.8643346617573,330.0
2004-06-17,4497.03760136931,4137.03760136931,360.0
2004-06-18,4475.2759503692905,4115.2759503692905,360.0
2004-06-21,4460.003483060892,4100.003483060892,360.0
2004-06-22,4462.22143655946,4102.22143655946,360.0
2004-06-23,4503.650977369788,4143.650977369788,360.0
2004-06-24,4449.042485292359,4089.0424852923593,360.0
2004-06-25,4507.363843382837,4147.363843382837,360.0
2004-06-28,4419.655737756741,4059.655737756741,360.0
2004-06-29,4431.031100979308,4071.031100979308,360.0
2004-06-30,4414.513284520471,4054.5132845204707,360.0
2004-07-01,4353.127102859824,3993.1271028598244,360.0
2004-07-02,4324.333373527383,3964.3333735273823,360.0
2004-07-06,4301.148023336531,3941.1480233365314,360.0
2004-07-07,4296.385285367407,3936.3852853674066,360.0
2004-07-08,4259.258888961092,3899.2588889610925,360.0
2004-07-09,4268.221217924545,3908.221217924545,360.0
2004-07-12,4273.233985916455,3913.2339859164554,360.0
2004-07-13,4273.3617789315485,3913.3617789315485,360.0
2004-07-14,4276.867086265538,3916.867086265538,360.0
2004-07-15,4252.753255558931,3892.753255558932,360.0
2004-07-16,4213.435574744362,3853.435574744362,360.0
2004-07-19,4366.244443493636,4126.244443493636,240.0
2004-07-20,4433.669170919091,4193.669170919091,240.0
2004-07-21,4389.863263939687,4149.863263939687,240.0
2004-07-22,4383.290040972688,4143.290040972688,240.0
2004-07-23,4368.256008554595,4128.256008554595,240.0
2004-07-26,4385.519647482876,4145.519647482876,240.0
2004-07-27,4428.487787877627,4188.487787877627,240.0
2004-07-28,4430.361292744366,4190.361292744366,240.0
2004-07-29,4435.587306799333,4195.587306799333,240.0
2004-07-30,4465.507127458627,4225.507127458627,240.0
2004-08-02,4473.6414398425395,4233.6414398425395,240.0
2004-08-03,4576.996411405425,4456.996411405425,120.0
2004-08-04,4570.839457206406,4450.839457206406,120.0
2004-08-05,4506.458650070315,4386.458650070315,120.0
2004-08-06,4442.753151718936,4322.753151718936,120.0
2004-08-09,4446.5227834537645,4326.5227834537645,120.0
2004-08-10,4510.640791903085,4390.640791903085,120.0
2004-08-11,4518.66485077675,4398.66485077675,120.0
2004-08-12,4493.009319420945,4373.009319420945,120.0
2004-08-13,4455.191338869587,4335.191338869587,120.0
2004-08-16,4463.845681661847,4343.845681661847,120.0
2004-08-17,4668.6478084863,4518.6478084863,150.0
2004-08-18,4708.126606601052,4558.126606601052,150.0
2004-08-19,4666.650764495191,4516.650764495191,150.0
2004-08-20,4703.614731718597,4553.614731718597,150.0
2004-08-23,4723.917596618162,4573.917596618162,150.0
2004-08-24,4724.5368655750635,4574.5368655750635,150.0
2004-08-25,4751.745364799428,4601.745364799428,150.0
2004-08-26,4761.6233032383425,4611.6233032383425,150.0
2004-08-27,4798.802924048945,4648.802924048945,150.0
2004-08-30,4773.41495630258,4623.41495630258,150.0
2004-08-31,4780.386761303887,4630.386761303887,150.0
2004-09-01,4767.929005085679,4617.929005085679,150.0
2004-09-02,4798.034721760868,4648.034721760868,150.0
2004-09-03,4959.400447923364,4779.400447923364,180.0
2004-09-07,4944.323434207646,4764.323434207646,180.0
2004-09-08,4943.94588560231,4763.94588560231,180.0
2004-09-09,4926.070520496898,4746.070520496898,180.0
2004-09-10,4964.255573537941,4784.255573537941,180.0
2004-09-13,5018.587582967047,4838.587582967047,180.0
2004-09-14,4998.5911029356275,4818.5911029356275,180.0
2004-09-15,4973.594898248439,4793.594898248439,180.0
2004-09-16,4964.675140701075,4784.675140701075,180.0
2004-09-17,5190.34403607327,4980.34403607327,210.0
2004-09-20,5149.727642251863,4939.727642251863,210.0
2004-09-21,5144.791161040581,4934.791161040581,210.0
2004-09-22,5068.050310361675,4858.050310361675,210.0
2004-09-23,5029.493408015207,4819.493408015207,210.0
2004-09-24,5030.080942251823,4820.080942251823,210.0
2004-09-27,4989.606533164212,4779.606533164212,210.0
2004-09-28,5010.969338014817,4800.969338014817,210.0
2004-09-29,5029.812856846884,4819.812856846884,210.0
2004-09-30,4995.260172886646,4785.260172886646,210.0
2004-10-01,5073.483882111312,4863.483882111312,210.0
2004-10-04,5306.0496790855295,5066.0496790855295,240.0
2004-10-05,5263.701953832256,5023.701953832256,240.0
2004-10-06,5292.890214961135,5052.890214961135,240.0
2004-10-07,5236.710730903648,4996.710730903648,240.0
2004-10-08,5162.65080380695,4922.65080380695,240.0
2004-10-11,5195.815856760464,4955.815856760464,240.0
2004-10-12,5181.6258629741305,4941.6258629741305,240.0
2004-10-13,5148.296727319051,4908.296727319051,240.0
2004-10-14,5099.79305027555,4859.79305027555,240.0
2004-10-15,5112.2380331057775,4872.2380331057775,240.0
2004-10-18,5331.725843866319,5061.725843866319,270.0
2004-10-19,5285.926106907894,5015.926106907894,270.0
2004-10-20,5229.352460526936,4959.352460526936,270.0
2004-10-21,5256.448342164708,4986.448342164708,270.0
2004-10-22,5163.148247660195,4893.148247660195,270.0
2004-10-25,5106.2814505691285,4836.2814505691285,270.0
2004-10-26,5193.906816050874,4923.906816050874,270.0
2004-10-27,5257.131031838029,4987.131031838029,270.0
2004-10-29,5236.584671626958,4966.584671626958,270.0
2004-11-01,5272.281403685162,5002.281403685162,270.0
2004-11-02,5287.553963318757,5017.553963318757,270.0
2004-11-03,5451.996107389877,5151.996107389877,300.0
2004-11-04,5521.4761905311525,5221.4761905311525,300.0
2004-11-05,5511.07702158232,5211.07702158232,300.0
2004-11-08,5491.7823279750255,5191.7823279750255,300.0
2004-11-09,5504.584893075388,5204.584893075388,300.0
2004-11-10,5493.392534869633,5193.392534869633,300.0
2004-11-11,5532.46893433027,5232.46893433027,300.0
2004-11-12,5561.408833006515,5261.408833006515,300.0
2004-11-15,5613.242905973406,5313.242905973406,300.0
2004-11-16,5544.03939868487,5244.03939868487,300.0
2004-11-17,5748.113783843473,5418.113783843473,330.0
2004-11-18,5816.360551346626,5486.360551346626,330.0
2004-11-19,5684.320251132874,5354.320251132874,330.0
2004-11-22,5686.361207272695,5356.361207272695,330.0
2004-11-23,5695.889581914244,5365.889581914244,330.0
2004-11-24,5680.48296065059,5350.48296065059,330.0
2004-11-26,5661.9148955422725,5331.9148955422725,330.0
2004-11-29,5678.643432592443,5348.643432592443,330.0
2004-11-30,5692.208086086543,5362.208086086543,330.0
2004-12-01,5733.522861130486,5403.522861130486,330.0
2004-12-02,5787.866047664414,5457.866047664414,330.0
2004-12-03,5943.199815096712,5583.199815096712,360.0
2004-12-06,5991.994695274846,5631.994695274846,360.0
2004-12-07,5973.946496265002,5613.946496265002,360.0
2004-12-08,6046.012486621956,5686.012486621956,360.0
2004-12-09,6093.797657900728,5733.797657900728,360.0
2004-12-10,6107.081351050792,5747.081351050792,360.0
2004-12-13,6176.118539459593,5816.118539459593,360.0
2004-12-14,6242.997014795668,5882.997014795668,360.0
2004-12-15,6188.868416410567,5828.868416410567,360.0
2004-12-16,6227.331735878055,5867.331735878055,360.0
2004-12-17,6344.5866151704395,5954.5866151704395,390.0
2004-12-20,6346.562428791609,5956.562428791609,390.0
2004-12-21,6387.548967488133,5997.548967488133,390.0
2004-12-22,6457.309853646212,6067.309853646212,390.0
2004-12-23,6430.973676970449,6040.973676970449,390.0
