date,equity
2003-10-07,1000.0000000000001
2003-10-08,998.3305684761395
2003-10-09,1005.5262730442264
2003-10-10,996.4939935704617
2003-10-13,1148.731451651036
2003-10-14,1154.353873686522
2003-10-15,1155.110986314146
2003-10-16,1151.7831607874627
2003-10-17,1134.8972843931622
2003-10-20,1148.2623616135404
2003-10-21,1144.9041237266879
2003-10-22,1118.3936937607555
2003-10-23,1118.2254566728782
2003-10-24,1120.9713455520227
2003-10-27,1275.8066208596465
2003-10-28,1292.1788672722769
2003-10-29,1295.8768195617147
2003-10-30,1301.4574096201818
2003-10-31,1302.2995902633347
2003-11-03,1327.6555541524233
2003-11-04,1321.7946498434808
2003-11-05,1325.9753360983684
2003-11-06,1340.0854922333635
2003-11-07,1310.5971267169266
2003-11-10,1446.3706948751458
2003-11-11,1446.8390661090004
2003-11-12,1452.3810750657992
2003-11-13,1446.3254401362478
2003-11-14,1439.2811780891818
2003-11-17,1444.8015285572094
2003-11-18,1414.342805603196
2003-11-19,1429.8404037621794
2003-11-20,1417.1148383166837
2003-11-21,1422.1125811555478
2003-11-24,1607.42908234393
2003-11-25,1605.4353786344827
2003-11-26,1602.7084746475302
2003-11-28,1599.7317643551885
2003-12-01,1621.7395210352336
2003-12-02,1608.243068873567
2003-12-03,1610.030479117044
2003-12-04,1630.6926186566154
2003-12-05,1608.8301782722065
2003-12-08,1762.212289835446
2003-12-09,1761.8286666043493
2003-12-10,1765.168989221454
2003-12-11,1794.558434961465
2003-12-12,1794.2249252814934
2003-12-15,1785.2661660061997
2003-12-16,1812.0454234053009
2003-12-17,1818.1524136343014
2003-12-18,1846.0805766887781
2003-12-19,1849.0954623224281
2003-12-22,2001.4224849765542
2003-12-23,1989.0014005015066
2003-12-24,1965.6505893236879
2003-12-26,1971.1491967745355
2003-12-29,1996.3162833581057
2003-12-30,1974.1002879719965
2003-12-31,1980.454988947487
2004-01-02,1972.3937001711045
2004-01-05,2126.4177919904137
2004-01-06,2137.4699838747974
2004-01-07,2149.520558117476
2004-01-08,2140.0111455805345
2004-01-09,2113.0305190971326
2004-01-12,2132.645900311286
2004-01-13,2111.741598586706
2004-01-14,2160.369736267798
2004-01-15,2176.2798317644942
2004-01-16,2189.271860237423
2004-01-20,2327.0642590525017
2004-01-21,2360.4779881586874
2004-01-22,2344.907217431894
2004-01-23,2368.2222510667984
2004-01-26,2399.487595960169
2004-01-27,2363.6238028307926
2004-01-28,2372.4000694590636
2004-01-29,2381.3260160533205
2004-01-30,2370.045870148247
2004-02-02,2552.937814331944
2004-02-03,2547.155695252579
2004-02-04,2522.5533933280267
2004-02-05,2537.898989623861
2004-02-06,2533.9524964581874
2004-02-09,2548.434788801022
2004-02-10,2562.253388982559
2004-02-11,2557.561541092916
2004-02-12,2556.8373289708297
2004-02-13,2549.9738335294874
2004-02-17,2701.392244398446
2004-02-18,2715.6031168033287
2004-02-19,2715.937595835537
2004-02-20,2723.998978106722
2004-02-23,2715.292765161938
2004-02-24,2697.357124971268
2004-02-25,2722.9471112127735
2004-02-26,2740.7223204868806
2004-02-27,2724.6659267122623
2004-03-01,2906.411855091638
2004-03-02,2903.6608088613298
2004-03-03,2901.796783591031
2004-03-04,2894.5625949120736
2004-03-05,2878.595006537519
2004-03-08,2834.865269756163
2004-03-09,2838.5221828299836
2004-03-10,2790.291273491605
2004-03-11,2739.13284477637
2004-03-12,2809.674315542245
2004-03-15,2924.4016430328334
2004-03-16,2939.9183465295987
