date,equity
2003-10-07,1000.0000000000001
2003-10-08,998.3297969038368
2003-10-09,1005.5267159282769
2003-10-10,996.4938841483432
2003-10-13,1148.7313423281996
2003-10-14,1154.3536383593994
2003-10-15,1155.1113818208094
2003-10-16,1151.7830517841983
2003-10-17,1134.897300614681
2003-10-20,1148.2623780260915
2003-10-21,1144.9050176880426
2003-10-22,1118.3935857171311
2003-10-23,1118.225721133284
2003-10-24,1120.971361574493
2003-10-27,1275.8065122083046
2003-10-28,1292.1789004041232
2003-10-29,1295.8765698458951
2003-10-30,1301.4575847739006
2003-10-31,1302.300049685948
2003-11-03,1327.6551566953078
2003-11-04,1321.7949707534046
2003-11-05,1325.9749385334635
2003-11-06,1340.0861050738697
2003-11-07,1310.5963053468604
2003-11-10,1446.370445064156
2003-11-11,1446.8394481147038
2003-11-12,1452.3800434368627
2003-11-13,1446.3270675656292
2003-11-14,1439.2812437561415
2003-11-17,1444.8022268970035
2003-11-18,1414.3433393226956
2003-11-19,1429.8403122166208
2003-11-20,1417.1145893846742
2003-11-21,1422.1126460391934
2003-11-24,1607.4297827998334
2003-11-25,1605.4348581008232
2003-11-26,1602.7098599773155
2003-11-28,1599.732283275205
2003-12-01,1621.7396953573289
2003-12-02,1608.2435862874452
2003-12-03,1610.0299628067332
2003-12-04,1630.6927939410864
2003-12-05,1608.8301795204106
2003-12-08,1762.212291086274
2003-12-09,1761.828288798278
2003-12-10,1765.1686106635386
2003-12-11,1794.5582453145032
2003-12-12,1794.2256886135065
2003-12-15,1785.2663577880069
2003-12-16,1812.0456170626703
2003-12-17,1818.1527997541825
2003-12-18,1846.0798052074265
2003-12-19,1849.0962398496702
2003-12-22,2001.4232580960506
2003-12-23,1989.0013396648694
2003-12-24,1965.6511439934127
2003-12-26,1971.149136483935
2003-12-29,1996.31663278632
2003-12-30,1974.1000246674084
2003-12-31,1980.4549283722547
2004-01-02,1972.393437185258
2004-01-05,2126.4185350803036
2004-01-06,2137.4698618071984
2004-01-07,2149.5204353616873
2004-01-08,2140.010591948161
2004-01-09,2113.029109227061
2004-01-12,2132.64620906164
2004-01-13,2111.7401915230475
2004-01-14,2160.3693953606994
2004-01-15,2176.28036326405
2004-01-16,2189.2699829465405
2004-01-20,2327.064788331089
2004-01-21,2360.4764101026003
2004-01-22,2344.905879574322
2004-01-23,2368.221842186213
2004-01-26,2399.4860013248613
2004-01-27,2363.6248085528046
2004-01-28,2372.39965764178
2004-01-29,2381.3265622094946
2004-01-30,2370.0464137173244
2004-02-02,2552.937639447526
2004-02-03,2547.1562883046677
2004-02-04,2522.552454134045
2004-02-05,2537.8985595013733
2004-02-06,2533.952828935656
2004-02-09,2548.434359815078
2004-02-10,2562.253978356681
2004-02-11,2557.562373186788
2004-02-12,2556.837911819302
2004-02-13,2549.9726463422817
2004-02-17,2701.3915676199226
2004-02-18,2715.6040441046507
2004-02-19,2715.9377191552653
2004-02-20,2723.999644595271
2004-02-23,2715.2937023783707
2004-02-24,2697.356979923017
2004-02-25,2722.946964788441
2004-02-26,2740.7227181289204
2004-02-27,2724.665238743234
2004-03-01,2906.411978060427
2004-03-02,2903.662082844575
2004-03-03,2901.797194180776
2004-03-04,2894.561006584614
2004-03-05,2878.5934317240935
2004-03-08,2834.8662380776586
2004-03-09,2838.520890375501
2004-03-10,2790.2902672542446
2004-03-11,2739.134099754224
2004-03-12,2809.6733023149545
2004-03-15,2924.4000617645115
2004-03-16,2939.917967060904
2004-03-17,2986.1697330661264
2004-03-18,2958.8592825672845
2004-03-19,2928.5402974225904
2004-03-22,2894.1816709101113
2004-03-23,2886.1340451871906
2004-03-24,2902.1682314626996
2004-03-25,2922.563660611007
2004-03-26,2897.419376765349
2004-03-29,3067.401356874528
2004-03-30,3070.229932633659
2004-03-31,3082.706702460627
2004-04-01,3095.7958106385154
2004-04-02,3135.419633579472
2004-04-05,3152.8904338442157
2004-04-06,3135.357484280886
2004-04-07,3127.2724064770205
2004-04-08,3156.5996261153596
2004-04-12,3322.1276438301547
2004-04-13,3294.296361480164
2004-04-14,3322.0282724894123
2004-04-15,3308.1976673478316
2004-04-16,3337.8951264378693
2004-04-19,3338.1432591075177
2004-04-20,3307.7465103537634
2004-04-21,3338.2621065264525
2004-04-22,3372.1273444591666
2004-04-23,3388.086001610845
2004-04-26,3513.9291839633993
2004-04-27,3517.7879818735405
2004-04-28,3531.061926230105
2004-04-29,3492.4380851990218
2004-04-30,3463.246842165908
2004-05-03,3504.7287744011255
2004-05-04,3498.8557082310226
2004-05-05,3524.92993297084
2004-05-06,3505.0524070166457
2004-05-07,3464.082277475537
2004-05-10,3598.059955298983
2004-05-11,3615.6981006612227
2004-05-12,3640.072635711863
2004-05-13,3641.6381011503254
2004-05-14,3627.8678592113492
2004-05-17,3618.1318526165446
2004-05-18,3623.346357920173
2004-05-19,3572.8842634864754
2004-05-20,3564.0140379606664
2004-05-21,3577.2365927949336
2004-05-24,3740.9101517180757
2004-05-25,3795.0661060753173
2004-05-26,3806.9085897443565
2004-05-27,3790.8424450108573
2004-05-28,3805.5910969648935
2004-06-01,3812.528834865821
2004-06-02,3809.935300668428
2004-06-03,3778.795208472735
2004-06-04,3778.8766912975243
2004-06-07,3969.0875970522925
2004-06-08,3983.488019920264
2004-06-09,3980.3346175479132
2004-06-10,3997.8635627615004
2004-06-14,4012.5286255476676
2004-06-15,4016.24163453868
2004-06-16,4029.616315781962
2004-06-17,4022.7276676991023
2004-06-18,4001.5669103728815
2004-06-21,4136.716034911391
2004-06-22,4138.954678350743
2004-06-23,4180.7551989736985
2004-06-24,4125.656488723358
2004-06-25,4184.50339724003
2004-06-28,4096.007006676749
2004-06-29,4107.4858679367135
2004-06-30,4090.8193248280304
2004-07-01,4028.883866886668
2004-07-02,3999.8314979414463
2004-07-06,4126.439340443753
2004-07-07,4121.451016272036
2004-07-08,4082.5816401680772
2004-07-09,4091.963665398988
2004-07-12,4097.212937409046
2004-07-13,4097.346738258277
2004-07-14,4101.014760926376
2004-07-15,4075.768066086894
2004-07-16,4034.6018939740297
2004-07-19,4156.134863180707
2004-07-20,4224.048421305134
2004-07-21,4179.922191156647
2004-07-22,4173.301789342952
2004-07-23,4158.158421879417
2004-07-26,4175.547105749274
2004-07-27,4218.827359913493
2004-07-28,4220.714000631794
2004-07-29,4225.977003576963
2004-07-30,4256.116158537984
2004-08-02,4414.307213863183
2004-08-03,4334.391440172356
2004-08-04,4328.405191106948
2004-08-05,4265.795833353194
2004-08-06,4203.8440995573965
2004-08-09,4207.506464614835
2004-08-10,4269.863826979625
2004-08-11,4277.664921241831
2004-08-12,4252.714674740296
2004-08-13,4215.9392409249485
2004-08-16,4374.352851342141
2004-08-17,4399.329173198365
2004-08-18,4437.768261043751
2004-08-19,4397.388966181349
2004-08-20,4433.375972976163
2004-08-23,4453.141367265257
2004-08-24,4453.743367591445
2004-08-25,4480.234327716901
2004-08-26,4489.851435003981
2004-08-27,4526.048849898607
2004-08-30,4651.331264727322
2004-08-31,4658.345165681628
2004-09-01,4645.812189184005
2004-09-02,4676.097328444389
2004-09-03,4657.34865475816
2004-09-07,4642.663226200062
2004-09-08,4642.29064528747
2004-09-09,4624.874554526995
2004-09-10,4662.0873165947605
2004-09-13,4865.028619602743
2004-09-14,4844.9214153603525
2004-09-15,4819.789582164035
2004-09-16,4810.820601405096
2004-09-17,4856.740994941022
2004-09-20,4817.131663656216
2004-09-21,4812.320104895367
2004-09-22,4737.481429848624
2004-09-23,4699.879532181856
2004-09-24,4700.453922944162
2004-09-27,4810.9830724620015
2004-09-28,4832.485633396282
2004-09-29,4851.4548224129185
2004-09-30,4816.678222949866
2004-10-01,4895.412546999228
2004-10-04,4948.322946088695
2004-10-05,4906.9593131676465
2004-10-06,4935.470262685403
2004-10-07,4880.595320321489
2004-10-08,4808.254489476386
2004-10-11,4990.65029012883
2004-10-12,4976.36554818636
2004-10-13,4942.799639794748
2004-10-14,4893.953518328306
2004-10-15,4906.4849828026845
2004-10-18,4946.24835516026
2004-10-19,4901.497963017092
2004-10-20,4846.211959157648
2004-10-21,4872.692666767684
2004-10-22,4781.517601982209
2004-10-25,4875.950087096053
2004-10-26,4964.295691009382
2004-10-27,5028.035472012739
2004-10-29,5007.325093528955
2004-11-01,5043.3101155902805
2004-11-02,5058.707437863516
2004-11-03,5043.023985424103
2004-11-04,5111.0339694099675
2004-11-05,5100.8537789418315
2004-11-08,5231.968670264312
2004-11-09,5244.867289525234
2004-11-10,5233.591340764158
2004-11-11,5272.9702062114175
2004-11-12,5302.133606180062
2004-11-15,5354.370414881975
2004-11-16,5284.631745585559
2004-11-17,5308.891464646673
2004-11-18,5375.761442801969
2004-11-19,5246.384437176344
2004-11-22,5398.385248047157
2004-11-23,5407.985797362368
2004-11-24,5392.458823004661
2004-11-26,5373.743552113117
2004-11-29,5390.60434786347
2004-11-30,5404.276967924305
2004-12-01,5445.914834624091
2004-12-02,5500.6848762562695
2004-12-03,5475.825646348893
2004-12-06,5673.682120609791
2004-12-07,5655.500340799264
2004-12-08,5728.102466165945
2004-12-09,5776.238617930388
2004-12-10,5789.620087825588
2004-12-13,5859.168270795989
2004-12-14,5926.539553924343
2004-12-15,5872.01251743462
2004-12-16,5910.756676237691
2004-12-17,5847.547697177507
2004-12-20,5999.491837850376
2004-12-21,6040.7743237263685
2004-12-22,6111.037416513512
2004-12-23,6084.510302246617
2004-12-27,5999.043794285795
2004-12-28,6022.492324278045
2004-12-29,5994.746692580542
2004-12-30,5958.641380668932
2004-12-31,5931.038759683482
2005-01-03,6085.999197569167
2005-01-04,6078.3265058307625
2005-01-05,6052.200316293491
2005-01-06,6137.122459103686
2005-01-07,6108.482040763117
2005-01-10,6084.528452467641
2005-01-11,6033.200900191783
2005-01-12,5966.691235341984
2005-01-13,5922.33347733185
2005-01-14,6009.021601377785
2005-01-18,6274.574032648819
2005-01-19,6233.78512314438
2005-01-20,6218.505026274516
2005-01-21,6095.711606264259
2005-01-24,6120.713973413168
2005-01-25,6193.719480437722
2005-01-26,6202.208141044274
2005-01-27,6235.463445540538
2005-01-28,6238.486882918601
2005-01-31,6438.422109695499
2005-02-01,6435.405457030581
2005-02-02,6485.281330198444
2005-02-03,6483.059304678362
2005-02-04,6598.756454990271
2005-02-07,6621.100999315395
2005-02-08,6595.016973781494
2005-02-09,6539.349586098184
2005-02-10,6533.985263529808
2005-02-11,6547.740447873001
2005-02-14,6692.861459922258
2005-02-15,6700.940477879654
2005-02-16,6736.4217273349295
2005-02-17,6637.645320776992
2005-02-18,6681.107156510126
2005-02-22,6534.329772640507
2005-02-23,6701.412767565985
2005-02-24,6704.123125232343
2005-02-25,6767.202498812507
2005-02-28,6841.713798605721
2005-03-01,6911.954541161258
2005-03-02,6894.057972459601
2005-03-03,6926.421899529878
2005-03-04,6945.59371145013
2005-03-07,6932.061644737948
2005-03-08,6813.907897562677
2005-03-09,6705.354999547484
2005-03-10,6699.153711786212
2005-03-11,6669.336558030845
2005-03-14,6871.4600445444585
2005-03-15,6813.609100943353
2005-03-16,6730.581644769228
2005-03-17,6734.047827429482
2005-03-18,6710.140524582648
2005-03-21,6742.041548667351
2005-03-22,6665.823586102044
2005-03-23,6706.28219021374
2005-03-24,6714.859618978286
2005-03-28,6892.3113647469845
2005-03-29,6797.607758114624
2005-03-30,6932.028088023368
2005-03-31,6878.751858311431
2005-04-01,6869.356122519253
2005-04-04,6932.093260170656
2005-04-05,6942.303722852384
2005-04-06,6989.82697767362
2005-04-07,7029.273471771269
2005-04-08,6997.1311688763535
2005-04-11,7171.825383757388
2005-04-12,7234.0032481771805
2005-04-13,7148.106641821061
2005-04-14,7082.2329976890605
2005-04-15,7006.736764894101
2005-04-18,7027.092468546278
2005-04-19,7030.086850194111
2005-04-20,6946.587347136924
2005-04-21,7079.205979540937
2005-04-22,7037.557627549914
2005-04-25,7241.285416802416
2005-04-26,7208.598914713044
2005-04-27,7272.80875981967
2005-04-28,7188.516081235858
2005-04-29,7320.421479391298
2005-05-02,7348.066673476246
2005-05-03,7348.9658584982435
2005-05-04,7361.97201319058
2005-05-05,7354.739832300624
2005-05-06,7308.6127824464165
2005-05-09,7485.813960313784
2005-05-10,7416.076172894212
2005-05-11,7503.101633739622
2005-05-12,7446.7180117682265
2005-05-13,7500.232555453663
2005-05-16,7601.98897607364
2005-05-17,7627.41990830036
2005-05-18,7679.700952092341
2005-05-19,7701.622219354511
2005-05-20,7728.54400096575
2005-05-23,7882.644930209073
2005-05-24,7881.09450625683
2005-05-25,7891.397947060936
2005-05-26,7950.017777405423
2005-05-27,7895.333758912977
2005-05-31,7834.777746462835
2005-06-01,7861.958541936413
2005-06-02,7878.290061081567
2005-06-03,7837.236745260497
2005-06-06,7956.200992122965
2005-06-07,7981.380147049283
2005-06-08,7998.7246197086415
2005-06-09,8067.578250497134
2005-06-10,8021.272575702221
2005-06-13,8071.704828343577
2005-06-14,8067.892840032644
2005-06-15,7985.775796206656
2005-06-16,7996.509908894194
2005-06-17,7991.061435422782
2005-06-20,8174.887566915025
2005-06-21,8162.377295325832
2005-06-22,8183.0179735698475
2005-06-23,8062.688668430538
2005-06-24,7984.030896250488
2005-06-27,7992.193705276349
2005-06-28,8066.471527801621
2005-06-29,8023.426506481064
2005-06-30,7958.461301593723
2005-07-01,8090.677230628393
2005-07-05,8312.226105354885
2005-07-06,8196.10491025922
2005-07-07,8177.73056975638
2005-07-08,8221.28048439634
2005-07-11,8230.792131433589
2005-07-12,8175.68040903642
2005-07-13,8217.640408891344
2005-07-14,8262.144241731772
2005-07-15,8323.598216517234
2005-07-18,8418.658431148633
2005-07-19,8481.450742522173
2005-07-20,8529.253175149603
2005-07-21,8441.341802156558
2005-07-22,8488.667160924295
2005-07-25,8482.028519939797
2005-07-26,8582.30505090439
2005-07-27,8645.81073526562
2005-07-28,8662.257665694082
2005-07-29,8448.542579775094
2005-08-01,8616.870175930746
2005-08-02,8715.671426713754
2005-08-03,8727.308678685236
2005-08-04,8627.43726750882
2005-08-05,8568.860709872677
2005-08-08,8564.820196121544
2005-08-09,8613.6561349309
2005-08-10,8593.1461257353
2005-08-11,8563.884421688997
2005-08-12,8480.164526649794
2005-08-15,8696.074116338039
2005-08-16,8577.278376604816
2005-08-17,8678.879051404874
2005-08-18,8714.652184279796
2005-08-19,8682.281707389686
2005-08-22,8614.883704268097
2005-08-23,8570.792203083898
2005-08-24,8441.173175471573
2005-08-25,8478.948795591745
2005-08-26,8473.386272024427
2005-08-29,8687.216148383808
2005-08-30,8589.603358666645
2005-08-31,8679.914607541023
2005-09-01,8631.946942344584
2005-09-02,8676.174465954775
2005-09-06,8765.119730404844
2005-09-07,8771.882166700052
2005-09-08,8685.463022823327
2005-09-09,8739.814470382464
2005-09-12,8944.879080481738
2005-09-13,8857.783794023393
2005-09-14,8813.604975520795
2005-09-15,8842.144536391996
2005-09-16,8865.94417380267
2005-09-19,8749.628204312185
2005-09-20,8680.898408665616
2005-09-22,8651.072235204827
2005-09-23,8641.208867864769
2005-09-26,8818.924053964227
2005-09-27,8861.892885882533
2005-09-28,8837.501057602125
2005-09-29,8898.022525982753
