date,equity,shares_value,cash_pool
2004-11-10,5504.07492012802,5204.07492012802,300.0
2004-11-11,5543.233204685754,5243.233204685754,300.0
2004-11-12,5572.231122247832,5272.231122247832,300.0
2004-11-15,5624.170803215935,5324.170803215935,300.0
2004-11-16,5554.8254581683905,5254.8254581683905,300.0
2004-11-17,5758.949363048174,5428.949363048174,330.0
2004-11-18,5827.332616623495,5497.332616623495,330.0
2004-11-19,5695.0267015043755,5365.0267015043755,330.0
2004-11-22,5697.074823741929,5367.074823741929,330.0
2004-11-23,5706.621742488938,5376.621742488938,330.0
2004-11-24,5691.183285699885,5361.183285699885,330.0
2004-11-26,5672.576560480754,5342.576560480754,330.0
2004-11-29,5689.341101160676,5359.341101160676,330.0
2004-11-30,5702.932371089515,5372.932371089515,330.0
2004-12-01,5744.328239775318,5414.328239775318,330.0
2004-12-02,5798.783195285816,5468.783195285816,330.0
2004-12-03,5954.067110533658,5594.067110533658,360.0
2004-12-06,6002.95536680291,5642.95536680291,360.0
2004-12-07,5984.872575019711,5624.872575019711,360.0
2004-12-08,6057.078822980954,5697.078822980954,360.0
2004-12-09,6104.95645263279,5744.95645263279,360.0
2004-12-10,6118.268173016299,5758.268173016299,360.0
2004-12-13,6187.439729589573,5827.439729589573,360.0
2004-12-14,6254.446180217411,5894.446180217411,360.0
2004-12-15,6200.212240135032,5840.212240135032,360.0
2004-12-16,6238.752059245261,5878.752059245261,360.0
2004-12-17,6355.880448871182,5965.880448871182,390.0
2004-12-20,6357.866172547634,5967.866172547634,390.0
2004-12-21,6398.925992040119,6008.925992040119,390.0
2004-12-22,6468.825993142276,6078.825993142276,390.0
2004-12-23,6442.436453058297,6052.436453058297,390.0
2004-12-27,6357.42103139489,5967.42103139489,390.0
2004-12-28,6380.741510010344,5990.741510010344,390.0
2004-12-29,6353.143259639015,5963.143259639015,390.0
2004-12-30,6317.231031212398,5927.231031212398,390.0
2004-12-31,6289.77501276569,5899.77501276569,390.0
2005-01-03,6474.704362448531,6054.704362448531,420.0
2005-01-04,6467.072808545495,6047.072808545495,420.0
2005-01-05,6441.0803792333245,6021.0803792333245,420.0
